tripduration,starttime,stoptime,start station id,end station id,bikeid,usertype,birth year,gender
694,2018-12-13 21:07:29.6730,2018-12-13 21:19:04.0030,139,108,4123,Subscriber,1956,2
1261,2018-12-13 21:07:33.7730,2018-12-13 21:28:35.1060,108,11,3999,Subscriber,1978,1
747,2018-12-13 21:08:23.7400,2018-12-13 21:20:51.5290,221,67,218,Subscriber,1996,1
886,2018-12-13 21:08:21.9390,2018-12-13 21:23:08.7300,3,68,3302,Subscriber,1960,1
638,2018-12-13 21:08:35.2970,2018-12-13 21:19:13.5090,372,19,2544,Subscriber,1998,1
175,2018-12-13 21:10:28.5610,2018-12-13 21:13:23.6630,10,361,4048,Subscriber,1993,1
605,2018-12-13 21:12:21.9780,2018-12-13 21:22:27.9140,139,19,4107,Subscriber,1996,2
334,2018-12-13 21:13:17.6170,2018-12-13 21:18:52.2130,71,176,3221,Subscriber,1995,2
322,2018-12-13 21:14:17.4120,2018-12-13 21:19:39.6490,74,180,3573,Subscriber,1979,1
343,2018-12-13 21:15:46.6130,2018-12-13 21:21:29.6790,74,104,3129,Subscriber,1999,1
1131,2018-12-13 21:16:07.0970,2018-12-13 21:34:58.4920,67,33,2417,Customer,1969,0
217,2018-12-13 21:17:09.9130,2018-12-13 21:20:47.7030,67,68,4006,Subscriber,1992,1
878,2018-12-13 21:18:16.6300,2018-12-13 21:32:54.8890,9,344,3164,Subscriber,1994,1
401,2018-12-13 21:18:44.8280,2018-12-13 21:25:26.7360,9,8,3204,Subscriber,1991,1
676,2018-12-13 21:18:47.1020,2018-12-13 21:30:03.8580,96,145,2695,Subscriber,2001,1
271,2018-12-13 21:21:06.7150,2018-12-13 21:25:38.6330,110,378,3002,Subscriber,1995,2
308,2018-12-13 21:21:39.9240,2018-12-13 21:26:48.6830,67,68,2810,Subscriber,1995,1
1263,2018-12-13 21:23:41.5480,2018-12-13 21:44:45.3980,371,116,3908,Subscriber,1991,1
815,2018-12-13 12:52:36.4220,2018-12-13 13:06:12.0710,228,68,3535,Subscriber,1967,1
657,2018-12-13 21:28:57.8140,2018-12-13 21:39:54.8650,330,91,3147,Subscriber,1992,1
859,2018-12-13 21:28:57.6740,2018-12-13 21:43:16.6780,330,117,3615,Subscriber,1986,1
708,2018-12-13 21:29:18.1900,2018-12-13 21:41:06.7180,197,359,3206,Subscriber,1997,2
858,2018-12-13 21:30:10.0090,2018-12-13 21:44:28.3950,33,200,2236,Subscriber,1995,2
1590,2018-12-13 21:30:10.4110,2018-12-13 21:56:41.3900,41,176,3052,Subscriber,1989,1
381,2018-12-13 21:30:38.0800,2018-12-13 21:36:59.1210,70,376,2151,Subscriber,1979,1
680,2018-12-13 21:31:59.8960,2018-12-13 21:43:20.6780,377,177,3866,Subscriber,1988,1
681,2018-12-13 21:31:59.0750,2018-12-13 21:43:20.0790,377,177,3864,Subscriber,1993,1
563,2018-12-13 21:34:04.2300,2018-12-13 21:43:27.4990,71,239,2743,Subscriber,1991,1
268,2018-12-13 21:35:52.8410,2018-12-13 21:40:21.7420,10,361,4057,Subscriber,1998,1
460,2018-12-13 21:42:54.5420,2018-12-13 21:50:34.5590,221,177,3784,Subscriber,1982,1
463,2018-12-13 21:43:56.6800,2018-12-13 21:51:39.7220,104,74,4122,Subscriber,1999,1
183,2018-12-13 21:46:51.4460,2018-12-13 21:49:54.7290,12,27,3471,Subscriber,1995,1
363,2018-12-13 21:48:41.7150,2018-12-13 21:54:45.5450,68,184,1111,Subscriber,1966,2
612,2018-12-13 21:52:21.2840,2018-12-13 22:02:33.5750,107,116,3154,Subscriber,1990,1
438,2018-12-13 21:53:21.2020,2018-12-13 22:00:39.4970,91,68,2191,Subscriber,1990,1
1284,2018-12-13 21:53:34.5950,2018-12-13 22:14:59.0280,372,88,3342,Subscriber,1991,2
372,2018-12-13 21:56:14.9280,2018-12-13 22:02:27.6150,74,104,4439,Subscriber,1999,1
855,2018-12-13 21:56:40.9190,2018-12-13 22:10:56.4800,176,68,2818,Subscriber,1989,1
331,2018-12-13 21:56:42.6180,2018-12-13 22:02:14.0150,12,30,4408,Subscriber,1997,1
506,2018-12-13 21:57:45.3410,2018-12-13 22:06:11.3480,71,100,2107,Subscriber,1988,1
840,2018-12-13 21:59:18.0870,2018-12-13 22:13:18.3470,5,5,2700,Customer,1969,0
759,2018-12-13 21:59:55.8390,2018-12-13 22:12:35.5770,57,131,2565,Subscriber,1992,1
768,2018-12-13 22:00:45.2420,2018-12-13 22:13:33.5700,318,377,2092,Subscriber,1993,2
449,2018-12-13 22:01:15.3170,2018-12-13 22:08:44.5580,108,87,4123,Subscriber,1992,1
584,2018-12-13 22:01:22.9510,2018-12-13 22:11:07.6750,318,76,3422,Subscriber,1991,1
329,2018-12-13 22:02:02.5560,2018-12-13 22:07:31.6090,68,225,3448,Subscriber,1995,1
946,2018-12-13 22:02:11.0890,2018-12-13 22:17:57.9180,19,37,3915,Subscriber,1995,1
412,2018-12-13 22:04:13.0470,2018-12-13 22:11:05.0600,116,178,3256,Subscriber,1995,1
215,2018-12-13 22:05:02.3640,2018-12-13 22:08:37.5700,68,116,2810,Subscriber,1995,1
1011,2018-12-13 22:07:13.2800,2018-12-13 22:24:04.9040,14,66,2031,Subscriber,1991,1
446,2018-12-13 22:09:48.3420,2018-12-13 22:17:14.7380,68,179,3555,Subscriber,1998,1
485,2018-12-13 22:12:06.3790,2018-12-13 22:20:11.8770,46,30,4383,Subscriber,1990,1
963,2018-12-13 22:12:29.5820,2018-12-13 22:28:33.4270,5,335,1324,Subscriber,1991,1
580,2018-12-13 22:12:34.0920,2018-12-13 22:22:14.6110,108,377,2651,Subscriber,1990,1
859,2018-12-13 22:12:35.9050,2018-12-13 22:26:55.5410,110,107,4475,Subscriber,1986,1
785,2018-12-13 22:12:54.0410,2018-12-13 22:25:59.1670,105,189,1074,Subscriber,1989,1
844,2018-12-13 22:12:59.6250,2018-12-13 22:27:04.3730,110,107,2319,Subscriber,1988,2
1042,2018-12-13 22:13:52.0020,2018-12-13 22:31:14.9040,105,189,3008,Subscriber,1988,2
255,2018-12-13 22:14:03.4520,2018-12-13 22:18:18.5520,110,377,3200,Subscriber,1995,2
1049,2018-12-13 22:16:36.7230,2018-12-13 22:34:06.2920,361,66,3870,Subscriber,1984,2
823,2018-12-13 22:16:59.7010,2018-12-13 22:30:43.2730,332,105,3538,Subscriber,1995,2
767,2018-12-13 22:17:38.7610,2018-12-13 22:30:25.9040,332,105,3657,Subscriber,1995,1
443,2018-12-13 22:21:15.0500,2018-12-13 22:28:38.2850,104,110,4000,Subscriber,1962,2
521,2018-12-13 22:24:44.7830,2018-12-13 22:33:25.8830,67,105,3606,Subscriber,1996,1
353,2018-12-13 22:26:41.2020,2018-12-13 22:32:35.0690,80,68,2786,Subscriber,1990,1
233,2018-12-13 22:26:37.9490,2018-12-13 22:30:31.1410,87,17,4173,Subscriber,1991,1
221,2018-12-13 22:30:51.6190,2018-12-13 22:34:33.3060,67,68,3927,Subscriber,1985,1
1291,2018-12-13 22:31:54.3460,2018-12-13 22:53:25.5080,68,8,4006,Subscriber,1990,1
1068,2018-12-13 22:33:57.2890,2018-12-13 22:51:46.1400,189,376,3759,Subscriber,1993,2
373,2018-12-13 22:34:40.8960,2018-12-13 22:40:54.1640,74,176,3334,Subscriber,1989,1
343,2018-12-13 22:36:11.9550,2018-12-13 22:41:55.8630,330,78,3996,Subscriber,1994,1
2075,2018-12-13 22:38:10.9710,2018-12-13 23:12:46.2910,7,104,4186,Subscriber,1969,1
294,2018-12-13 22:43:42.0700,2018-12-13 22:48:36.5710,131,125,2957,Subscriber,1987,2
815,2018-12-13 22:44:38.4170,2018-12-13 22:58:13.7730,90,96,4139,Subscriber,1997,2
260,2018-12-13 22:44:51.5730,2018-12-13 22:49:12.4890,68,184,2191,Subscriber,1992,1
390,2018-12-13 22:46:15.3590,2018-12-13 22:52:45.6110,68,179,5,Subscriber,1992,2
1874,2018-12-13 22:47:19.9390,2018-12-13 23:18:34.9220,74,74,3078,Customer,1969,0
294,2018-12-13 22:48:24.2850,2018-12-13 22:53:18.5180,108,377,2913,Subscriber,1988,1
459,2018-12-13 22:48:42.3290,2018-12-13 22:56:21.5720,110,334,4375,Subscriber,1954,1
419,2018-12-13 22:51:58.4550,2018-12-13 22:58:57.9240,76,95,3096,Subscriber,1994,2
422,2018-12-13 22:52:01.0200,2018-12-13 22:59:03.6540,76,95,3422,Subscriber,1993,1
767,2018-12-13 22:53:40.2470,2018-12-13 23:06:27.6300,330,139,4067,Subscriber,1995,2
676,2018-12-13 22:59:01.5380,2018-12-13 23:10:17.7010,96,318,3151,Customer,1983,2
674,2018-12-13 23:00:19.1760,2018-12-13 23:11:33.7770,80,71,2067,Subscriber,1992,1
604,2018-12-13 23:00:29.9740,2018-12-13 23:10:34.6150,74,239,3882,Subscriber,1990,1
652,2018-12-13 23:02:53.0180,2018-12-13 23:13:45.0570,17,225,3903,Subscriber,1989,1
328,2018-12-13 23:04:18.6730,2018-12-13 23:09:46.9690,74,116,4122,Subscriber,1993,1
1073,2018-12-13 23:05:33.1340,2018-12-13 23:23:26.7910,378,195,3768,Subscriber,1987,1
1389,2018-12-13 23:05:34.8120,2018-12-13 23:28:44.2060,5,82,3346,Subscriber,1995,1
716,2018-12-13 23:05:35.0360,2018-12-13 23:17:31.7200,361,117,4137,Subscriber,1989,1
751,2018-12-13 23:06:09.9630,2018-12-13 23:18:41.0710,12,54,4379,Subscriber,1995,1
1438,2018-12-13 23:06:40.6020,2018-12-13 23:30:39.2300,68,175,3927,Customer,1995,1
1007,2018-12-13 23:08:17.4660,2018-12-13 23:25:05.1410,76,37,2823,Subscriber,1985,1
285,2018-12-13 23:09:35.7470,2018-12-13 23:14:20.7560,70,149,3020,Subscriber,1988,1
577,2018-12-13 23:14:59.5310,2018-12-13 23:24:36.5350,342,36,3979,Subscriber,1964,1
628,2018-12-13 23:18:32.9590,2018-12-13 23:29:01.6090,74,330,3193,Subscriber,1983,1
415,2018-12-13 23:32:06.9040,2018-12-13 23:39:02.2810,110,225,1378,Subscriber,1994,1
608,2018-12-13 23:33:24.1910,2018-12-13 23:43:32.7300,110,75,3532,Subscriber,1959,2
185,2018-12-13 23:33:37.1560,2018-12-13 23:36:42.3780,68,335,2818,Subscriber,1993,1
363,2018-12-13 23:38:06.3790,2018-12-13 23:44:10.2790,178,116,3709,Subscriber,1995,1
492,2018-12-13 23:47:18.6140,2018-12-13 23:55:31.4540,19,139,4107,Subscriber,1996,2
283,2018-12-13 23:47:33.6250,2018-12-13 23:52:17.1900,89,97,2684,Subscriber,1992,1
340,2018-12-13 23:52:01.3500,2018-12-13 23:57:41.5360,68,95,2821,Subscriber,1995,1
528,2018-12-13 23:54:55.9920,2018-12-14 00:03:44.2960,361,9,3094,Subscriber,2000,1
596,2018-12-13 23:56:21.5860,2018-12-14 00:06:17.7520,91,71,3519,Subscriber,1992,1
395,2018-12-13 23:58:07.4470,2018-12-14 00:04:42.8770,95,96,2822,Subscriber,1988,1
277,2018-12-13 23:59:53.5640,2018-12-14 00:04:31.5210,105,76,2582,Subscriber,1995,1
1351,2018-12-14 00:01:18.6210,2018-12-14 00:23:49.9210,218,227,1459,Customer,1969,0
475,2018-12-14 00:02:26.8690,2018-12-14 00:10:22.5380,352,342,1666,Subscriber,1984,1
820,2018-12-14 00:18:13.0780,2018-12-14 00:31:54.0650,177,221,4203,Subscriber,1982,1
2725,2018-12-14 00:19:50.6330,2018-12-14 01:05:16.4160,36,361,3979,Subscriber,1982,1
1134,2018-12-14 00:21:32.7910,2018-12-14 00:40:26.9380,9,227,3750,Customer,1999,1
1147,2018-12-14 00:21:39.8600,2018-12-14 00:40:47.7280,9,227,4361,Customer,2000,1
1112,2018-12-14 00:21:57.9290,2018-12-14 00:40:30.6060,9,227,2529,Customer,2000,1
1116,2018-12-14 00:22:13.5890,2018-12-14 00:40:50.3910,9,227,2884,Customer,2000,1
405,2018-12-14 00:23:17.1800,2018-12-14 00:30:02.9070,9,227,2097,Customer,1999,1
327,2018-12-14 00:34:34.5320,2018-12-14 00:40:01.8000,110,116,2346,Subscriber,1988,1
867,2018-12-14 00:39:14.1530,2018-12-14 00:53:41.9990,19,19,3985,Subscriber,1987,1
1080,2018-12-14 00:45:15.9810,2018-12-14 01:03:16.5020,73,225,3367,Subscriber,1981,1
1091,2018-12-14 00:54:49.3420,2018-12-14 01:13:00.4200,19,19,3985,Subscriber,1987,1
368,2018-12-14 00:55:40.1750,2018-12-14 01:01:48.4870,11,86,2807,Subscriber,1984,1
1269,2018-12-14 00:56:50.4020,2018-12-14 01:17:59.9990,221,221,4203,Subscriber,1982,1
125,2018-12-14 01:13:16.1310,2018-12-14 01:15:21.1590,41,9,3854,Subscriber,1987,1
515,2018-12-14 01:14:00.1040,2018-12-14 01:22:35.2690,95,71,3956,Subscriber,1996,2
192,2018-12-14 01:16:43.3480,2018-12-14 01:19:55.6350,12,57,3982,Subscriber,1996,1
1754,2018-12-14 01:57:17.9670,2018-12-14 02:26:32.9370,41,19,976,Customer,1969,0
1016,2018-12-14 02:01:05.6280,2018-12-14 02:18:02.5520,333,110,3194,Subscriber,1996,1
312,2018-12-14 02:03:53.1880,2018-12-14 02:09:05.4950,226,66,2633,Subscriber,1973,2
115,2018-12-14 02:04:29.9400,2018-12-14 02:06:25.4750,9,41,3854,Subscriber,1987,1
270,2018-12-14 02:14:15.7600,2018-12-14 02:18:46.1160,41,66,4176,Subscriber,1987,1
646,2018-12-14 02:47:48.1950,2018-12-14 02:58:34.4240,46,14,3445,Subscriber,1960,1
448,2018-12-14 03:20:56.5510,2018-12-14 03:28:24.9840,227,67,1639,Subscriber,2000,1
3663,2018-12-14 03:30:43.4920,2018-12-14 04:31:47.3560,42,9,2625,Customer,1969,0
418,2018-12-14 03:35:14.4460,2018-12-14 03:42:12.8950,342,372,430,Customer,1969,0
643,2018-12-14 03:43:11.4370,2018-12-14 03:53:54.5180,8,19,2410,Subscriber,1997,1
708,2018-12-14 04:04:00.0370,2018-12-14 04:15:48.9070,41,193,4462,Subscriber,1977,2
764,2018-12-14 04:40:50.2310,2018-12-14 04:53:34.5760,228,110,3117,Subscriber,1971,1
1253,2018-12-14 04:45:33.8660,2018-12-14 05:06:27.3320,90,11,2233,Subscriber,1991,2
1157,2018-12-14 04:48:51.0340,2018-12-14 05:08:08.6370,226,80,3802,Subscriber,1989,1
1584,2018-12-14 05:21:38.7090,2018-12-14 05:48:03.3810,31,9,4373,Subscriber,1981,1
370,2018-12-14 05:21:50.0600,2018-12-14 05:28:00.2450,17,15,4173,Subscriber,1991,1
1471,2018-12-14 05:22:55.7270,2018-12-14 05:47:27.3590,176,41,3221,Subscriber,1989,1
259,2018-12-14 05:23:58.6600,2018-12-14 05:28:17.9740,116,68,3709,Subscriber,1993,1
318,2018-12-14 05:24:18.7940,2018-12-14 05:29:37.7490,30,342,3828,Subscriber,1995,2
352,2018-12-14 05:35:36.4350,2018-12-14 05:41:29.3950,69,11,745,Subscriber,1990,1
382,2018-12-14 05:43:00.9810,2018-12-14 05:49:23.0150,69,11,2991,Subscriber,1987,1
240,2018-12-14 05:50:03.3220,2018-12-14 05:54:03.4970,377,110,2654,Subscriber,1986,1
1092,2018-12-14 05:52:30.8540,2018-12-14 06:10:43.4730,115,9,2121,Subscriber,1993,1
183,2018-12-14 06:04:37.9440,2018-12-14 06:07:41.7560,89,73,3082,Subscriber,1980,1
654,2018-12-14 06:06:33.0900,2018-12-14 06:17:27.7990,41,80,3901,Subscriber,1990,2
939,2018-12-14 06:06:54.3980,2018-12-14 06:22:33.4450,14,228,3258,Subscriber,1992,1
718,2018-12-14 06:14:02.4450,2018-12-14 06:26:00.5990,8,68,3204,Subscriber,1991,1
1055,2018-12-14 06:18:49.2940,2018-12-14 06:36:24.8420,142,76,2384,Subscriber,1973,1
848,2018-12-14 06:18:49.3870,2018-12-14 06:32:58.3560,115,91,2942,Subscriber,1974,2
264,2018-12-14 06:20:57.6550,2018-12-14 06:25:21.8880,179,68,3085,Subscriber,1993,1
518,2018-12-14 06:25:27.0190,2018-12-14 06:34:05.6380,227,67,4376,Subscriber,1989,1
252,2018-12-14 06:29:06.9480,2018-12-14 06:33:19.6970,71,110,2973,Subscriber,1987,1
179,2018-12-14 06:33:55.2960,2018-12-14 06:36:54.7110,68,178,2786,Subscriber,1982,1
1336,2018-12-14 06:34:19.7620,2018-12-14 06:56:36.5060,96,11,2993,Subscriber,1986,1
315,2018-12-14 06:36:34.1370,2018-12-14 06:41:49.6870,359,5,3206,Subscriber,1997,1
406,2018-12-14 06:36:42.9700,2018-12-14 06:43:29.1260,342,11,3828,Subscriber,1984,1
631,2018-12-14 06:36:55.0210,2018-12-14 06:47:27.0160,342,30,4192,Subscriber,1995,2
120,2018-12-14 06:43:15.6000,2018-12-14 06:45:16.2970,221,74,2148,Subscriber,1989,1
581,2018-12-14 06:44:40.1530,2018-12-14 06:54:21.4250,131,159,4077,Subscriber,1984,2
314,2018-12-14 06:46:57.5060,2018-12-14 06:52:12.0890,15,29,4173,Subscriber,1991,1
888,2018-12-14 06:47:01.7400,2018-12-14 07:01:49.8270,91,9,3147,Subscriber,1992,1
1077,2018-12-14 06:52:12.7680,2018-12-14 07:10:10.6950,12,24,3107,Subscriber,1996,1
1821,2018-12-14 06:53:41.7980,2018-12-14 07:24:03.6650,104,14,4439,Subscriber,1992,1
796,2018-12-14 06:55:16.7660,2018-12-14 07:08:33.0450,331,36,3156,Subscriber,1992,2
662,2018-12-14 06:58:43.8920,2018-12-14 07:09:46.0760,88,189,3516,Subscriber,1970,1
626,2018-12-14 07:00:12.3500,2018-12-14 07:10:38.6210,33,185,2955,Subscriber,1973,1
628,2018-12-14 07:01:00.8740,2018-12-14 07:11:29.8400,33,177,2751,Subscriber,1979,1
756,2018-12-14 07:05:10.1850,2018-12-14 07:17:46.9490,12,177,2961,Subscriber,1968,1
935,2018-12-14 07:06:19.0070,2018-12-14 07:21:54.7690,338,30,3402,Subscriber,1976,1
1758,2018-12-14 07:06:48.5430,2018-12-14 07:36:06.8450,133,74,1209,Subscriber,1988,1
987,2018-12-14 07:06:49.3610,2018-12-14 07:23:16.4990,333,97,2260,Subscriber,1977,1
184,2018-12-14 07:07:24.0690,2018-12-14 07:10:28.2390,89,104,2402,Subscriber,1978,1
369,2018-12-14 07:08:15.0360,2018-12-14 07:14:24.2680,87,68,2549,Subscriber,1989,2
1262,2018-12-14 07:10:08.8590,2018-12-14 07:31:11.0470,41,182,3221,Subscriber,1985,1
1468,2018-12-14 07:11:52.8300,2018-12-14 07:36:21.7990,190,108,3434,Subscriber,1975,1
993,2018-12-14 07:12:20.8800,2018-12-14 07:28:54.5560,175,70,2220,Subscriber,1982,1
981,2018-12-14 07:14:45.6740,2018-12-14 07:31:07.3760,144,11,2245,Subscriber,1989,1
599,2018-12-14 07:14:53.8040,2018-12-14 07:24:52.9290,334,96,4375,Subscriber,1989,1
823,2018-12-14 07:17:03.5800,2018-12-14 07:30:47.4970,58,5,2581,Subscriber,1988,2
362,2018-12-14 07:18:33.6310,2018-12-14 07:24:35.9290,105,68,3606,Subscriber,1986,1
253,2018-12-14 07:18:47.1930,2018-12-14 07:23:00.6480,331,5,3807,Subscriber,1998,1
456,2018-12-14 07:20:13.5350,2018-12-14 07:27:50.4400,181,115,3557,Subscriber,1966,1
754,2018-12-14 07:20:11.3300,2018-12-14 07:32:45.5660,125,14,3410,Subscriber,1968,1
1821,2018-12-14 07:21:07.6830,2018-12-14 07:51:29.3280,9,31,4373,Subscriber,1981,1
1202,2018-12-14 07:21:29.2490,2018-12-14 07:41:31.5450,335,331,3436,Subscriber,1978,2
579,2018-12-14 07:25:53.7880,2018-12-14 07:35:33.2100,33,178,3441,Subscriber,1966,1
1090,2018-12-14 07:26:10.3590,2018-12-14 07:44:21.2630,118,110,4454,Subscriber,1968,1
1469,2018-12-14 07:26:55.7980,2018-12-14 07:51:25.5200,206,3,4403,Subscriber,1995,1
1255,2018-12-14 07:27:12.6400,2018-12-14 07:48:08.1320,86,16,3681,Subscriber,1985,1
1698,2018-12-14 07:28:11.7550,2018-12-14 07:56:30.2440,41,90,3749,Customer,1998,1
1107,2018-12-14 07:30:55.7170,2018-12-14 07:49:22.7890,78,342,4207,Subscriber,1976,1
445,2018-12-14 07:31:06.7940,2018-12-14 07:38:31.9780,71,73,4208,Subscriber,1987,1
1025,2018-12-14 07:31:39.2310,2018-12-14 07:48:44.9410,12,13,2522,Subscriber,1995,2
459,2018-12-14 07:32:46.7860,2018-12-14 07:40:26.7250,33,352,2423,Subscriber,1988,1
1422,2018-12-14 07:32:56.7700,2018-12-14 07:56:39.3580,39,193,735,Subscriber,1992,1
733,2018-12-14 07:32:55.6620,2018-12-14 07:45:09.2260,115,117,3557,Subscriber,1969,1
684,2018-12-14 07:33:01.7530,2018-12-14 07:44:26.6910,115,225,2095,Subscriber,1968,1
4228,2018-12-14 07:33:07.1750,2018-12-14 08:43:35.8940,190,12,3848,Subscriber,1989,1
1081,2018-12-14 07:33:10.4660,2018-12-14 07:51:11.7160,139,14,3769,Subscriber,1991,2
352,2018-12-14 07:33:40.9850,2018-12-14 07:39:33.5560,332,9,4096,Subscriber,1953,1
1372,2018-12-14 07:33:57.8310,2018-12-14 07:56:50.3120,11,108,3999,Subscriber,1978,1
933,2018-12-14 07:34:10.2940,2018-12-14 07:49:43.5070,115,72,3307,Subscriber,1981,1
628,2018-12-14 07:34:54.5750,2018-12-14 07:45:22.6250,377,80,3200,Subscriber,1990,1
498,2018-12-14 07:35:23.8100,2018-12-14 07:43:42.6260,116,67,3826,Subscriber,1994,1
1231,2018-12-14 07:35:58.5420,2018-12-14 07:56:30.4710,378,46,4416,Subscriber,1976,1
723,2018-12-14 07:36:09.8050,2018-12-14 07:48:13.3610,225,176,4461,Subscriber,1967,2
637,2018-12-14 07:37:56.4510,2018-12-14 07:48:33.7730,33,189,4368,Subscriber,1984,1
700,2018-12-14 07:38:20.7630,2018-12-14 07:50:01.5860,360,11,2116,Subscriber,1961,2
155,2018-12-14 07:38:29.4100,2018-12-14 07:41:05.1390,116,76,3908,Subscriber,1982,1
1119,2018-12-14 07:38:36.7390,2018-12-14 07:57:16.6920,33,70,4409,Subscriber,1973,1
1078,2018-12-14 07:40:35.6810,2018-12-14 07:58:34.6190,117,9,4137,Subscriber,1974,1
547,2018-12-14 07:41:16.4890,2018-12-14 07:50:23.5900,124,159,3182,Subscriber,1988,2
315,2018-12-14 07:42:01.3180,2018-12-14 07:47:16.3570,67,68,4025,Subscriber,1997,1
451,2018-12-14 07:42:08.1140,2018-12-14 07:49:39.7340,116,189,3525,Subscriber,1992,1
407,2018-12-14 07:42:40.9140,2018-12-14 07:49:28.1170,330,115,3513,Subscriber,1988,1
983,2018-12-14 07:43:51.4020,2018-12-14 08:00:14.4320,179,12,1338,Subscriber,1992,1
629,2018-12-14 07:44:15.7430,2018-12-14 07:54:44.8590,330,74,3577,Subscriber,1988,1
993,2018-12-14 07:44:27.1490,2018-12-14 08:01:00.1660,118,68,3521,Subscriber,1983,1
344,2018-12-14 07:46:08.4840,2018-12-14 07:51:52.6010,342,14,3556,Subscriber,1985,1
1258,2018-12-14 07:46:16.5930,2018-12-14 08:07:14.6030,362,227,2032,Subscriber,1990,1
505,2018-12-14 07:46:50.8630,2018-12-14 07:55:16.3220,87,68,3808,Subscriber,1989,2
265,2018-12-14 07:47:55.3240,2018-12-14 07:52:20.7590,88,76,2583,Subscriber,1989,1
230,2018-12-14 07:47:57.8190,2018-12-14 07:51:48.5060,68,178,3709,Subscriber,1974,1
1242,2018-12-14 07:48:05.8840,2018-12-14 08:08:48.0990,5,23,2231,Subscriber,1997,1
476,2018-12-14 07:48:39.1420,2018-12-14 07:56:35.3920,226,10,3841,Subscriber,1967,2
623,2018-12-14 07:48:45.5780,2018-12-14 07:59:09.3490,15,74,3653,Subscriber,1978,1
269,2018-12-14 07:48:56.9600,2018-12-14 07:53:26.0240,88,76,4014,Subscriber,1995,1
422,2018-12-14 07:49:26.9660,2018-12-14 07:56:29.1690,377,76,3451,Subscriber,1986,1
846,2018-12-14 07:50:47.4170,2018-12-14 08:04:53.5550,91,89,2381,Subscriber,1984,2
2311,2018-12-14 07:51:42.7810,2018-12-14 08:30:14.4380,86,135,2569,Subscriber,1971,1
357,2018-12-14 07:52:05.1430,2018-12-14 07:58:02.7580,360,39,1579,Subscriber,1986,1
651,2018-12-14 07:52:31.0670,2018-12-14 08:03:22.2780,88,179,2328,Subscriber,1984,1
1151,2018-12-14 07:52:36.1130,2018-12-14 08:11:47.3320,235,17,4020,Subscriber,1979,1
433,2018-12-14 07:53:30.8730,2018-12-14 08:00:44.6730,176,110,4064,Subscriber,1991,2
657,2018-12-14 07:54:21.9120,2018-12-14 08:05:19.8920,75,361,2916,Subscriber,1987,2
595,2018-12-14 07:54:27.0320,2018-12-14 08:04:22.4180,27,39,3508,Subscriber,1989,1
505,2018-12-14 07:54:32.8230,2018-12-14 08:02:58.3910,87,110,3548,Subscriber,1987,1
495,2018-12-14 07:54:33.9020,2018-12-14 08:02:48.9060,131,14,3727,Subscriber,1984,1
2428,2018-12-14 07:54:43.2700,2018-12-14 08:35:11.9230,183,359,3863,Subscriber,1983,1
2138,2018-12-14 07:55:20.7200,2018-12-14 08:30:59.6700,118,14,4438,Subscriber,1987,1
450,2018-12-14 07:55:23.3970,2018-12-14 08:02:53.7070,86,11,134,Subscriber,1984,1
118,2018-12-14 07:55:30.5930,2018-12-14 07:57:29.3950,3,14,4403,Subscriber,1986,1
1656,2018-12-14 07:56:02.9630,2018-12-14 08:23:39.0580,43,108,2413,Subscriber,1958,1
680,2018-12-14 07:56:05.5580,2018-12-14 08:07:26.1510,14,26,2209,Subscriber,1983,1
2275,2018-12-14 07:56:12.2060,2018-12-14 08:34:07.7790,121,68,2264,Customer,1993,1
2236,2018-12-14 07:57:12.9360,2018-12-14 08:34:29.2310,121,68,4455,Customer,1993,1
352,2018-12-14 07:57:17.9270,2018-12-14 08:03:10.0410,27,359,3471,Subscriber,1961,1
1236,2018-12-14 07:57:16.3500,2018-12-14 08:17:52.6920,96,23,2822,Subscriber,1957,2
1731,2018-12-14 07:57:17.6390,2018-12-14 08:26:08.9570,89,6,3895,Subscriber,1988,1
405,2018-12-14 07:59:15.1360,2018-12-14 08:06:00.8340,177,96,3350,Subscriber,2002,1
439,2018-12-14 07:59:27.0210,2018-12-14 08:06:46.7840,71,74,3956,Subscriber,1980,1
1555,2018-12-14 07:59:55.1320,2018-12-14 08:25:51.1290,94,9,3679,Subscriber,1978,2
1833,2018-12-14 08:00:52.5070,2018-12-14 08:31:26.4300,68,135,3216,Subscriber,1988,1
1189,2018-12-14 08:00:49.0710,2018-12-14 08:20:38.1420,331,225,2505,Subscriber,1992,1
477,2018-12-14 08:00:59.3230,2018-12-14 08:08:56.8960,46,11,2316,Subscriber,1988,1
772,2018-12-14 08:03:43.9500,2018-12-14 08:16:36.5050,137,73,4190,Subscriber,1986,1
1372,2018-12-14 08:04:14.9560,2018-12-14 08:27:07.0310,25,116,3026,Subscriber,1991,1
1399,2018-12-14 08:04:44.3750,2018-12-14 08:28:04.3530,176,10,4211,Subscriber,1993,1
283,2018-12-14 08:05:12.0630,2018-12-14 08:09:55.3460,87,29,3673,Subscriber,1991,1
1082,2018-12-14 08:05:14.9160,2018-12-14 08:23:16.9300,227,91,2248,Subscriber,1970,2
1018,2018-12-14 08:05:32.8100,2018-12-14 08:22:31.0770,71,80,2310,Subscriber,1962,2
487,2018-12-14 08:05:52.7820,2018-12-14 08:14:00.5050,181,115,4128,Subscriber,1941,1
