tripduration,starttime,stoptime,start station id,end station id,bikeid,usertype,birth year,gender
214,2019-01-14 15:08:00.0240,2019-01-14 15:11:34.5230,70,89,3746,Subscriber,1980,1
384,2019-01-14 15:08:06.4050,2019-01-14 15:14:30.5450,78,71,3694,Subscriber,1962,1
887,2019-01-14 15:08:12.8170,2019-01-14 15:23:00.0550,91,115,2871,Subscriber,1974,2
330,2019-01-14 15:08:22.6090,2019-01-14 15:13:53.2500,68,67,2775,Subscriber,1993,2
347,2019-01-14 15:12:02.1520,2019-01-14 15:17:49.5310,19,9,4365,Subscriber,1997,2
551,2019-01-14 15:13:12.1270,2019-01-14 15:22:23.3180,11,46,3393,Subscriber,1997,2
1045,2019-01-14 15:14:34.2780,2019-01-14 15:31:59.4610,361,190,3956,Subscriber,1993,1
319,2019-01-14 15:14:53.4540,2019-01-14 15:20:13.0950,80,68,2662,Subscriber,1989,1
1021,2019-01-14 15:15:57.8840,2019-01-14 15:32:59.6320,96,185,2488,Customer,1975,1
452,2019-01-14 15:17:31.2930,2019-01-14 15:25:03.8740,73,87,3888,Subscriber,1990,2
311,2019-01-14 15:17:32.4940,2019-01-14 15:22:43.7670,17,149,3830,Subscriber,1988,2
278,2019-01-14 15:18:17.0030,2019-01-14 15:22:55.4910,17,149,4353,Subscriber,1989,2
931,2019-01-14 15:18:38.6910,2019-01-14 15:34:10.6380,338,30,2507,Subscriber,1994,2
419,2019-01-14 15:20:26.3110,2019-01-14 15:27:25.4370,149,17,3276,Subscriber,1985,1
377,2019-01-14 15:20:45.9150,2019-01-14 15:27:03.7300,66,226,2241,Subscriber,1973,2
1443,2019-01-14 15:24:10.8930,2019-01-14 15:48:14.5340,108,69,4531,Subscriber,1965,1
267,2019-01-14 15:24:58.9370,2019-01-14 15:29:26.8980,14,342,3911,Subscriber,1978,1
641,2019-01-14 15:26:50.5460,2019-01-14 15:37:31.5830,76,104,2257,Subscriber,1985,1
1074,2019-01-14 15:29:09.4790,2019-01-14 15:47:04.1930,110,107,2915,Subscriber,1993,1
2723,2019-01-14 15:31:38.5430,2019-01-14 16:17:01.9610,10,100,4165,Subscriber,1978,1
472,2019-01-14 15:32:09.8600,2019-01-14 15:40:02.0550,160,19,3724,Subscriber,1999,2
399,2019-01-14 15:33:00.3590,2019-01-14 15:39:39.8430,67,68,4091,Subscriber,1997,2
415,2019-01-14 15:34:29.3120,2019-01-14 15:41:24.6280,361,67,3250,Subscriber,1969,1
309,2019-01-14 15:35:30.6560,2019-01-14 15:40:40.4770,180,73,4357,Subscriber,1981,1
470,2019-01-14 15:36:05.4640,2019-01-14 15:43:55.8610,380,33,3462,Subscriber,1978,1
490,2019-01-14 15:36:38.3180,2019-01-14 15:44:49.1240,39,12,548,Subscriber,1996,1
495,2019-01-14 15:37:02.4520,2019-01-14 15:45:18.0780,342,67,3911,Subscriber,1993,1
1412,2019-01-14 15:37:58.8730,2019-01-14 16:01:31.1550,342,378,3528,Subscriber,1987,1
858,2019-01-14 15:38:38.3960,2019-01-14 15:52:57.0190,175,149,2959,Subscriber,1986,2
517,2019-01-14 15:39:25.4220,2019-01-14 15:48:02.8400,67,33,2555,Subscriber,1942,1
1128,2019-01-14 15:41:33.9040,2019-01-14 16:00:22.3430,14,82,3955,Subscriber,1953,1
1723,2019-01-14 15:42:01.3090,2019-01-14 16:10:45.2880,105,364,3650,Subscriber,1996,2
269,2019-01-14 15:42:06.1290,2019-01-14 15:46:35.4410,116,221,3630,Customer,1969,0
1034,2019-01-14 15:43:43.5500,2019-01-14 16:00:58.2000,110,6,3456,Subscriber,1983,1
784,2019-01-14 15:45:49.1350,2019-01-14 15:58:53.9310,91,176,4392,Subscriber,1980,1
369,2019-01-14 15:48:23.7420,2019-01-14 15:54:33.3120,10,361,3902,Subscriber,1996,2
275,2019-01-14 15:49:05.4460,2019-01-14 15:53:40.5540,87,29,3888,Subscriber,1991,1
1023,2019-01-14 15:50:13.3340,2019-01-14 16:07:16.7760,361,109,3615,Subscriber,1971,1
984,2019-01-14 15:50:16.9490,2019-01-14 16:06:41.0870,3,190,4464,Subscriber,1984,1
360,2019-01-14 15:51:06.7630,2019-01-14 15:57:07.0150,95,68,2816,Subscriber,1979,1
900,2019-01-14 15:52:04.8740,2019-01-14 16:07:05.3830,14,372,3836,Customer,1984,1
437,2019-01-14 15:52:42.4560,2019-01-14 15:59:59.7680,19,69,3724,Subscriber,1980,2
634,2019-01-14 15:53:19.1710,2019-01-14 16:03:53.3700,11,332,2195,Subscriber,1986,1
785,2019-01-14 15:54:30.3740,2019-01-14 16:07:36.2070,91,115,1654,Subscriber,1968,1
903,2019-01-14 15:56:34.6980,2019-01-14 16:11:38.3920,12,190,3409,Subscriber,1983,1
1068,2019-01-14 15:57:12.0620,2019-01-14 16:15:00.4210,331,177,2783,Subscriber,1993,2
470,2019-01-14 15:57:51.6680,2019-01-14 16:05:42.5330,107,76,2936,Subscriber,1995,1
1335,2019-01-14 15:58:07.1130,2019-01-14 16:20:22.5040,14,96,3087,Subscriber,1986,1
693,2019-01-14 15:59:17.1310,2019-01-14 16:10:50.7350,10,342,3307,Subscriber,1999,1
1044,2019-01-14 15:59:17.0580,2019-01-14 16:16:41.6400,149,178,4353,Subscriber,1980,1
364,2019-01-14 16:00:29.6650,2019-01-14 16:06:34.4100,70,108,3679,Subscriber,1972,1
715,2019-01-14 16:02:12.1420,2019-01-14 16:14:07.1780,5,342,2612,Subscriber,1992,1
1283,2019-01-14 16:03:52.6250,2019-01-14 16:25:16.2280,11,190,3249,Subscriber,1980,1
288,2019-01-14 16:04:47.7990,2019-01-14 16:09:36.0130,74,96,3994,Subscriber,1962,1
166,2019-01-14 16:05:20.0210,2019-01-14 16:08:06.5140,131,125,3403,Subscriber,1983,1
1426,2019-01-14 16:05:25.2600,2019-01-14 16:29:11.4720,105,345,3300,Subscriber,1977,2
4272,2019-01-14 16:07:24.6540,2019-01-14 17:18:37.4760,70,90,2713,Customer,1969,0
1344,2019-01-14 16:08:07.7210,2019-01-14 16:30:32.4910,23,96,4064,Subscriber,1957,2
1510,2019-01-14 16:09:28.2270,2019-01-14 16:34:38.6440,9,125,4365,Subscriber,1992,2
624,2019-01-14 16:09:26.9830,2019-01-14 16:19:51.4290,334,110,3589,Subscriber,1986,1
329,2019-01-14 16:10:53.7970,2019-01-14 16:16:23.7580,68,335,2653,Subscriber,1997,2
369,2019-01-14 16:10:55.6280,2019-01-14 16:17:05.2990,68,318,4091,Subscriber,1991,1
917,2019-01-14 16:11:07.8570,2019-01-14 16:26:25.5650,342,4,3213,Customer,1983,1
1257,2019-01-14 16:11:50.1540,2019-01-14 16:32:48.1010,12,190,4349,Subscriber,1968,2
779,2019-01-14 16:11:53.9960,2019-01-14 16:24:53.9110,11,21,2291,Subscriber,1995,1
1101,2019-01-14 16:13:00.8550,2019-01-14 16:31:22.3270,117,115,2756,Subscriber,1970,1
402,2019-01-14 16:13:20.5680,2019-01-14 16:20:03.3790,80,68,3491,Subscriber,1990,2
386,2019-01-14 16:13:27.3720,2019-01-14 16:19:54.3440,110,104,2939,Subscriber,1973,2
546,2019-01-14 16:14:02.0480,2019-01-14 16:23:08.4690,96,91,3216,Subscriber,1992,2
913,2019-01-14 16:14:34.6960,2019-01-14 16:29:48.0980,67,74,3334,Customer,1969,0
912,2019-01-14 16:14:35.6140,2019-01-14 16:29:48.2310,67,74,3799,Customer,1969,0
521,2019-01-14 16:14:40.9610,2019-01-14 16:23:22.2170,372,331,3836,Subscriber,1993,1
430,2019-01-14 16:16:21.5300,2019-01-14 16:23:32.2600,159,124,4185,Subscriber,1982,1
644,2019-01-14 16:16:45.5980,2019-01-14 16:27:30.3940,97,15,2298,Subscriber,1954,1
198,2019-01-14 16:17:44.4680,2019-01-14 16:21:03.3230,71,71,3694,Subscriber,1986,1
873,2019-01-14 16:18:43.9780,2019-01-14 16:33:17.0500,96,89,3994,Subscriber,1962,1
1011,2019-01-14 16:18:50.2820,2019-01-14 16:35:41.8760,335,115,4516,Subscriber,1978,1
502,2019-01-14 16:20:16.5420,2019-01-14 16:28:38.9070,189,68,2582,Subscriber,1980,2
457,2019-01-14 16:20:39.7440,2019-01-14 16:28:17.6430,67,68,2563,Subscriber,1980,1
1885,2019-01-14 16:20:45.5340,2019-01-14 16:52:11.3560,143,9,2292,Subscriber,1985,1
979,2019-01-14 16:21:46.4390,2019-01-14 16:38:06.2470,72,115,2234,Subscriber,1981,1
1525,2019-01-14 16:22:46.1480,2019-01-14 16:48:11.9720,116,228,3965,Subscriber,1956,2
1501,2019-01-14 16:23:27.1290,2019-01-14 16:48:28.6360,105,5,4394,Subscriber,1988,2
553,2019-01-14 16:23:27.4240,2019-01-14 16:32:40.9960,91,33,3216,Subscriber,1968,1
939,2019-01-14 16:23:33.6920,2019-01-14 16:39:13.2770,226,115,2489,Subscriber,1983,1
894,2019-01-14 16:24:49.9730,2019-01-14 16:39:44.1230,178,12,3811,Subscriber,1986,1
551,2019-01-14 16:24:52.6360,2019-01-14 16:34:04.6320,19,30,3198,Subscriber,1980,2
823,2019-01-14 16:25:26.3880,2019-01-14 16:39:09.9170,33,25,2174,Subscriber,1994,1
1072,2019-01-14 16:26:14.2940,2019-01-14 16:44:06.4200,141,19,3552,Subscriber,1971,1
770,2019-01-14 16:26:50.0730,2019-01-14 16:39:40.9470,117,115,3452,Subscriber,1969,1
1249,2019-01-14 16:26:55.6420,2019-01-14 16:47:45.0090,68,4,3491,Subscriber,1972,1
335,2019-01-14 16:28:16.1720,2019-01-14 16:33:51.5640,177,76,2783,Subscriber,1990,1
9318,2019-01-14 16:30:16.7410,2019-01-14 19:05:35.4150,149,29,2959,Subscriber,1989,2
638,2019-01-14 16:31:01.4280,2019-01-14 16:41:40.4100,21,10,2440,Subscriber,1988,2
497,2019-01-14 16:31:12.2260,2019-01-14 16:39:29.5330,88,189,3979,Subscriber,1990,1
175,2019-01-14 16:31:12.4460,2019-01-14 16:34:08.0920,361,19,3275,Subscriber,1966,1
550,2019-01-14 16:32:25.8340,2019-01-14 16:41:36.4230,71,74,3107,Subscriber,1979,1
1636,2019-01-14 16:32:54.8850,2019-01-14 17:00:11.6710,359,109,3358,Subscriber,1983,1
333,2019-01-14 16:33:31.9900,2019-01-14 16:39:05.9240,179,68,2366,Subscriber,1982,1
1096,2019-01-14 16:33:46.4100,2019-01-14 16:52:02.6050,80,86,3808,Subscriber,1964,1
453,2019-01-14 16:33:56.6010,2019-01-14 16:41:30.1100,86,30,1636,Subscriber,1959,1
1039,2019-01-14 16:33:59.3330,2019-01-14 16:51:18.3600,117,176,2717,Subscriber,1970,1
897,2019-01-14 16:34:46.1680,2019-01-14 16:49:43.7970,228,88,3304,Subscriber,1996,2
783,2019-01-14 16:35:39.5630,2019-01-14 16:48:43.1650,10,116,3880,Customer,1987,1
602,2019-01-14 16:38:24.2190,2019-01-14 16:48:26.2710,89,100,4111,Subscriber,1992,2
430,2019-01-14 16:38:34.3320,2019-01-14 16:45:44.7480,108,176,3679,Subscriber,1993,1
615,2019-01-14 16:39:27.7140,2019-01-14 16:49:43.4500,88,115,3001,Subscriber,1994,1
270,2019-01-14 16:39:31.7230,2019-01-14 16:44:02.1150,97,149,762,Subscriber,1990,1
1372,2019-01-14 16:39:55.7570,2019-01-14 17:02:48.1580,192,3,2720,Subscriber,1978,2
506,2019-01-14 16:42:23.0220,2019-01-14 16:50:49.4330,89,87,3405,Subscriber,1986,2
1063,2019-01-14 16:44:03.7510,2019-01-14 17:01:47.4370,141,10,3653,Subscriber,1968,1
409,2019-01-14 16:44:19.3670,2019-01-14 16:51:09.0070,80,68,3894,Subscriber,1998,1
1426,2019-01-14 16:44:31.3120,2019-01-14 17:08:17.4490,105,54,2189,Subscriber,1969,1
1697,2019-01-14 16:45:17.0620,2019-01-14 17:13:34.3520,14,89,3855,Subscriber,1987,1
328,2019-01-14 16:46:55.9970,2019-01-14 16:52:24.1290,68,105,2563,Subscriber,1967,1
358,2019-01-14 16:47:41.8410,2019-01-14 16:53:40.0110,74,87,4070,Subscriber,1987,2
1353,2019-01-14 16:47:56.1870,2019-01-14 17:10:29.7530,9,182,4376,Subscriber,1985,2
845,2019-01-14 16:48:00.5160,2019-01-14 17:02:05.8430,361,190,3902,Subscriber,1986,2
906,2019-01-14 16:48:06.4820,2019-01-14 17:03:12.8610,82,160,3955,Subscriber,1991,1
562,2019-01-14 16:49:06.2890,2019-01-14 16:58:29.1770,80,33,3261,Subscriber,1978,1
388,2019-01-14 16:49:23.3230,2019-01-14 16:55:51.6020,96,88,4064,Subscriber,1993,1
355,2019-01-14 16:49:12.5300,2019-01-14 16:55:08.3070,67,361,2794,Subscriber,1969,1
1364,2019-01-14 16:49:17.5510,2019-01-14 17:12:02.3270,5,221,3852,Subscriber,1982,1
750,2019-01-14 16:49:33.0040,2019-01-14 17:02:03.7760,116,376,2806,Subscriber,1982,2
620,2019-01-14 16:49:33.7280,2019-01-14 16:59:53.9860,107,68,3274,Subscriber,1999,1
340,2019-01-14 16:49:51.8080,2019-01-14 16:55:31.8520,80,68,3474,Subscriber,1987,1
584,2019-01-14 16:51:01.8010,2019-01-14 17:00:46.0580,108,330,4399,Subscriber,1998,1
596,2019-01-14 16:51:04.8210,2019-01-14 17:01:01.2160,108,330,3008,Subscriber,1996,2
570,2019-01-14 16:51:06.4000,2019-01-14 17:00:37.1140,14,69,3903,Subscriber,1981,1
1108,2019-01-14 16:51:07.1420,2019-01-14 17:09:36.1100,84,74,3596,Subscriber,1985,1
404,2019-01-14 16:51:31.2990,2019-01-14 16:58:16.1680,30,12,3754,Subscriber,1988,1
5900,2019-01-14 16:52:50.8420,2019-01-14 18:31:11.2520,378,236,3528,Subscriber,1979,1
1980,2019-01-14 16:53:14.4030,2019-01-14 17:26:15.3680,7,74,4140,Subscriber,1996,1
901,2019-01-14 16:53:04.7750,2019-01-14 17:08:06.3270,12,22,4457,Subscriber,1966,1
622,2019-01-14 16:53:51.5300,2019-01-14 17:04:13.9890,149,338,762,Subscriber,1990,1
624,2019-01-14 16:54:02.6050,2019-01-14 17:04:26.9760,361,372,3558,Subscriber,1992,2
2272,2019-01-14 16:49:10.8020,2019-01-14 17:27:03.7360,228,116,3965,Subscriber,1956,2
489,2019-01-14 16:55:22.2510,2019-01-14 17:03:32.1010,193,82,4345,Subscriber,1986,1
1454,2019-01-14 16:56:01.3670,2019-01-14 17:20:15.7900,226,97,2241,Subscriber,1991,2
1378,2019-01-14 16:55:48.0520,2019-01-14 17:18:46.2810,68,100,3894,Subscriber,1971,1
1582,2019-01-14 16:56:24.0210,2019-01-14 17:22:46.7520,108,370,2702,Customer,1990,2
208,2019-01-14 16:57:09.6430,2019-01-14 17:00:38.5440,178,68,4353,Subscriber,1975,1
950,2019-01-14 16:57:23.0840,2019-01-14 17:13:13.8920,36,76,3019,Subscriber,1968,1
1196,2019-01-14 16:58:14.7010,2019-01-14 17:18:11.2080,36,226,4042,Subscriber,1982,1
1460,2019-01-14 16:58:29.1680,2019-01-14 17:22:50.0540,11,116,3971,Subscriber,1984,2
435,2019-01-14 16:59:20.4930,2019-01-14 17:06:36.2750,68,87,3474,Subscriber,1987,1
359,2019-01-14 16:59:44.5260,2019-01-14 17:05:43.8430,184,68,2019,Subscriber,1986,2
399,2019-01-14 17:00:26.6020,2019-01-14 17:07:05.9090,5,21,4394,Subscriber,1998,1
491,2019-01-14 17:01:58.6660,2019-01-14 17:10:10.4080,12,131,164,Subscriber,1992,1
1712,2019-01-14 17:02:46.4430,2019-01-14 17:31:19.3510,149,149,3830,Subscriber,1960,1
247,2019-01-14 17:02:56.8760,2019-01-14 17:07:04.2000,88,91,3304,Subscriber,1990,2
386,2019-01-14 17:03:11.0250,2019-01-14 17:09:37.2620,96,76,4194,Subscriber,1968,2
264,2019-01-14 17:03:30.8150,2019-01-14 17:07:55.2790,87,96,3029,Subscriber,1989,1
561,2019-01-14 17:03:44.6210,2019-01-14 17:13:06.0870,108,176,2916,Subscriber,1988,2
453,2019-01-14 17:03:50.2330,2019-01-14 17:11:23.3380,180,221,2260,Subscriber,1989,1
540,2019-01-14 17:04:18.3030,2019-01-14 17:13:18.6040,68,179,4353,Subscriber,1998,1
1334,2019-01-14 17:04:43.4740,2019-01-14 17:26:58.4620,192,19,3683,Subscriber,1959,2
1398,2019-01-14 17:04:57.7030,2019-01-14 17:28:16.0350,110,21,3580,Subscriber,1984,2
1747,2019-01-14 17:05:05.0540,2019-01-14 17:34:12.8490,7,131,3290,Subscriber,1988,2
329,2019-01-14 17:05:15.7480,2019-01-14 17:10:44.7760,73,176,3367,Subscriber,1987,1
395,2019-01-14 17:05:41.5470,2019-01-14 17:12:16.8520,73,181,4357,Subscriber,1978,1
717,2019-01-14 17:05:53.1850,2019-01-14 17:17:51.0830,73,367,4078,Subscriber,1978,1
704,2019-01-14 17:06:33.9200,2019-01-14 17:18:18.5410,141,33,3973,Subscriber,1979,1
991,2019-01-14 17:06:42.9210,2019-01-14 17:23:13.9770,105,115,2563,Subscriber,1993,1
1129,2019-01-14 17:07:33.7160,2019-01-14 17:26:23.2010,73,140,2861,Subscriber,1991,2
798,2019-01-14 17:07:30.5120,2019-01-14 17:20:49.3770,67,73,3911,Subscriber,1986,1
346,2019-01-14 17:07:37.7000,2019-01-14 17:13:24.2650,67,33,3774,Subscriber,1982,1
1788,2019-01-14 17:08:48.4970,2019-01-14 17:38:36.9670,361,77,3033,Subscriber,1988,1
759,2019-01-14 17:09:07.9740,2019-01-14 17:21:47.1870,46,68,3714,Subscriber,1990,1
1060,2019-01-14 17:09:12.6970,2019-01-14 17:26:53.0420,19,225,3552,Subscriber,1971,1
373,2019-01-14 17:10:02.8060,2019-01-14 17:16:15.8670,96,73,3029,Subscriber,1989,1
668,2019-01-14 17:10:19.7440,2019-01-14 17:21:27.8540,68,87,2662,Subscriber,1986,1
804,2019-01-14 17:10:16.2130,2019-01-14 17:23:40.2410,189,5,2757,Subscriber,1997,1
1200,2019-01-14 17:10:27.0590,2019-01-14 17:30:27.7980,11,190,3752,Subscriber,1978,1
433,2019-01-14 17:11:01.9590,2019-01-14 17:18:15.2630,108,330,2076,Subscriber,1993,2
374,2019-01-14 17:11:13.4730,2019-01-14 17:17:28.0730,29,76,3953,Subscriber,1979,1
880,2019-01-14 17:11:29.2200,2019-01-14 17:26:09.5830,11,68,3662,Subscriber,1981,1
441,2019-01-14 17:11:42.8510,2019-01-14 17:19:04.7890,67,361,3345,Subscriber,1970,2
466,2019-01-14 17:12:11.6760,2019-01-14 17:19:57.7750,19,69,3297,Subscriber,1985,2
408,2019-01-14 17:12:09.8620,2019-01-14 17:18:58.6000,3,46,2720,Subscriber,1960,1
1518,2019-01-14 17:12:26.6500,2019-01-14 17:37:45.5730,102,105,2960,Subscriber,1989,2
322,2019-01-14 17:13:30.5320,2019-01-14 17:18:53.3900,115,71,3652,Subscriber,1990,1
426,2019-01-14 17:14:01.9890,2019-01-14 17:21:08.7900,184,68,4061,Subscriber,1971,1
796,2019-01-14 17:14:16.1960,2019-01-14 17:27:32.6430,67,105,3761,Subscriber,1958,2
729,2019-01-14 17:14:09.2160,2019-01-14 17:26:18.2190,14,131,4201,Subscriber,1984,1
251,2019-01-14 17:14:28.2840,2019-01-14 17:18:39.7610,184,68,2900,Subscriber,1972,1
938,2019-01-14 17:14:52.3210,2019-01-14 17:30:30.7780,46,131,3839,Subscriber,1995,2
842,2019-01-14 17:14:58.9590,2019-01-14 17:29:01.8110,11,332,2021,Subscriber,1994,2
882,2019-01-14 17:15:30.8270,2019-01-14 17:30:13.6100,19,190,4510,Subscriber,1977,1
644,2019-01-14 17:15:50.4140,2019-01-14 17:26:34.4950,185,88,3765,Subscriber,1978,1
587,2019-01-14 17:15:49.3250,2019-01-14 17:25:36.7250,91,377,2574,Subscriber,1983,1
1345,2019-01-14 17:16:02.4120,2019-01-14 17:38:27.7960,10,73,3508,Subscriber,1998,1
1097,2019-01-14 17:16:09.8620,2019-01-14 17:34:27.7220,175,10,2533,Subscriber,1993,2
1645,2019-01-14 17:16:21.4800,2019-01-14 17:43:47.2960,10,138,2440,Subscriber,1993,1
516,2019-01-14 17:16:27.4040,2019-01-14 17:25:03.6730,185,76,4134,Subscriber,1996,1
401,2019-01-14 17:16:38.6990,2019-01-14 17:23:19.7060,11,69,4055,Subscriber,1981,2
363,2019-01-14 17:16:49.7700,2019-01-14 17:22:53.4220,115,181,3086,Subscriber,1972,1
875,2019-01-14 17:16:54.3400,2019-01-14 17:31:29.9800,11,21,3283,Subscriber,1958,1
350,2019-01-14 17:17:18.5600,2019-01-14 17:23:09.1900,11,342,3584,Subscriber,1964,2
518,2019-01-14 17:17:44.8200,2019-01-14 17:26:22.8320,89,181,2538,Subscriber,1989,1
1177,2019-01-14 17:17:55.7640,2019-01-14 17:37:33.3040,87,69,4070,Subscriber,1990,2
986,2019-01-14 17:18:32.0220,2019-01-14 17:34:58.1000,84,68,4476,Subscriber,1994,2
1866,2019-01-14 17:18:30.4490,2019-01-14 17:49:36.6450,56,89,2226,Subscriber,1993,2
720,2019-01-14 17:18:51.9840,2019-01-14 17:30:52.2220,91,33,4156,Subscriber,1953,1
2174,2019-01-14 17:19:29.4560,2019-01-14 17:55:43.6260,85,104,3896,Customer,1969,0
272,2019-01-14 17:19:53.3220,2019-01-14 17:24:25.7160,104,73,3516,Subscriber,1994,1
1114,2019-01-14 17:20:01.5330,2019-01-14 17:38:36.3590,190,10,3638,Subscriber,1977,1
281,2019-01-14 17:21:16.0850,2019-01-14 17:25:57.1620,184,68,2345,Subscriber,1976,1
969,2019-01-14 17:21:33.5870,2019-01-14 17:37:43.3420,374,19,2047,Customer,1993,2
1193,2019-01-14 17:22:13.2520,2019-01-14 17:42:07.1730,39,105,4520,Subscriber,1983,1
664,2019-01-14 17:22:22.1980,2019-01-14 17:33:26.2590,176,330,2104,Subscriber,1992,2
409,2019-01-14 17:22:48.8710,2019-01-14 17:29:38.1220,80,76,4027,Subscriber,1994,1
794,2019-01-14 17:22:55.3520,2019-01-14 17:36:09.5180,29,73,3119,Subscriber,1994,1
349,2019-01-14 17:23:02.8680,2019-01-14 17:28:52.2710,21,5,4394,Subscriber,1998,1
606,2019-01-14 17:23:16.2350,2019-01-14 17:33:22.2410,91,96,2011,Subscriber,1992,2
933,2019-01-14 17:23:47.9200,2019-01-14 17:39:21.6570,74,137,3107,Subscriber,1969,1
1198,2019-01-14 17:24:35.2230,2019-01-14 17:44:33.3440,374,41,3907,Subscriber,1986,1
1072,2019-01-14 17:25:13.3190,2019-01-14 17:43:06.1540,10,74,3653,Subscriber,1988,2
648,2019-01-14 17:25:43.6810,2019-01-14 17:36:32.6520,177,33,4135,Subscriber,1979,1
781,2019-01-14 17:26:13.5170,2019-01-14 17:39:15.2680,74,115,2177,Subscriber,1987,1
1362,2019-01-14 17:26:32.5250,2019-01-14 17:49:14.6410,96,98,2149,Subscriber,1962,1
413,2019-01-14 17:26:55.5500,2019-01-14 17:33:49.0950,74,104,4008,Subscriber,1982,1
1673,2019-01-14 17:27:52.6140,2019-01-14 17:55:46.2810,100,19,4149,Subscriber,1987,1
818,2019-01-14 17:28:25.6990,2019-01-14 17:42:04.1070,180,88,4040,Subscriber,1994,2
541,2019-01-14 17:29:02.1290,2019-01-14 17:38:04.0370,73,181,2382,Subscriber,1977,1
1369,2019-01-14 17:29:31.8100,2019-01-14 17:52:21.5440,25,105,3867,Subscriber,1992,1
462,2019-01-14 17:29:39.9260,2019-01-14 17:37:22.4710,96,177,4025,Subscriber,2002,1
471,2019-01-14 17:29:31.4170,2019-01-14 17:37:22.8820,68,225,2366,Subscriber,1987,1
1463,2019-01-14 17:29:32.7520,2019-01-14 17:53:56.4350,330,16,2076,Subscriber,1994,2
646,2019-01-14 17:29:54.6680,2019-01-14 17:40:41.0520,11,12,3586,Subscriber,1965,1
757,2019-01-14 17:30:44.5800,2019-01-14 17:43:22.2590,105,74,3761,Subscriber,1981,2
346,2019-01-14 17:30:55.9430,2019-01-14 17:36:42.7130,73,104,3537,Subscriber,1960,1
1311,2019-01-14 17:31:01.1190,2019-01-14 17:52:52.7900,22,342,3342,Subscriber,1958,1
1073,2019-01-14 17:30:58.5730,2019-01-14 17:48:52.4520,206,88,2698,Subscriber,1966,1
707,2019-01-14 17:31:17.9930,2019-01-14 17:43:05.7100,108,68,2009,Customer,1983,1
295,2019-01-14 17:31:49.8620,2019-01-14 17:36:45.1780,89,115,3746,Subscriber,1989,2
333,2019-01-14 17:31:58.1650,2019-01-14 17:37:31.7150,10,105,4469,Subscriber,1989,1
1215,2019-01-14 17:32:11.9500,2019-01-14 17:52:27.1710,74,100,3596,Subscriber,1989,2
979,2019-01-14 17:32:17.8520,2019-01-14 17:48:37.2140,37,74,3782,Subscriber,1993,1
910,2019-01-14 17:32:33.9210,2019-01-14 17:47:44.4120,80,71,2299,Subscriber,1962,2
1408,2019-01-14 17:32:52.9200,2019-01-14 17:56:21.6480,33,173,2555,Subscriber,1985,1
1050,2019-01-14 17:33:45.6120,2019-01-14 17:51:15.9180,33,43,3648,Subscriber,1980,1
408,2019-01-14 17:36:01.5450,2019-01-14 17:42:50.4540,74,87,3368,Subscriber,1989,1
783,2019-01-14 17:36:45.2750,2019-01-14 17:49:48.8410,72,33,2495,Subscriber,1964,1
466,2019-01-14 17:37:06.1340,2019-01-14 17:44:52.4330,73,71,3571,Subscriber,1987,1
990,2019-01-14 17:37:18.3000,2019-01-14 17:53:49.1150,58,105,3747,Subscriber,1988,1
1011,2019-01-14 17:37:20.1460,2019-01-14 17:54:11.8100,239,176,2763,Subscriber,1985,1
674,2019-01-14 17:37:52.6630,2019-01-14 17:49:06.9660,30,46,2507,Subscriber,1998,1
1437,2019-01-14 17:37:52.7420,2019-01-14 18:01:50.5260,139,27,2766,Subscriber,1966,2
443,2019-01-14 17:37:54.6420,2019-01-14 17:45:18.0760,380,361,3621,Subscriber,1969,0
558,2019-01-14 17:38:22.9230,2019-01-14 17:47:41.2030,380,361,3539,Subscriber,1957,1
270,2019-01-14 17:39:08.3210,2019-01-14 17:43:38.6200,70,97,4051,Subscriber,1983,1
631,2019-01-14 17:40:43.6010,2019-01-14 17:51:14.7640,80,361,2958,Subscriber,1972,2
1366,2019-01-14 17:41:07.4330,2019-01-14 18:03:53.5650,30,91,3353,Subscriber,1988,2
234,2019-01-14 17:41:35.1440,2019-01-14 17:45:29.8850,139,105,3705,Subscriber,1994,1
1190,2019-01-14 17:41:29.6480,2019-01-14 18:01:20.1690,17,16,2851,Subscriber,1986,1
706,2019-01-14 17:41:45.0960,2019-01-14 17:53:31.9300,338,9,3873,Subscriber,1993,2
876,2019-01-14 17:42:20.4210,2019-01-14 17:56:56.7660,334,149,2232,Subscriber,1988,2
612,2019-01-14 17:42:22.0720,2019-01-14 17:52:34.4320,27,342,2805,Subscriber,1997,2
593,2019-01-14 17:43:35.5010,2019-01-14 17:53:28.9540,91,33,2711,Subscriber,1968,1
419,2019-01-14 17:44:03.3090,2019-01-14 17:51:03.2230,88,71,4040,Subscriber,1993,1
693,2019-01-14 17:44:53.0580,2019-01-14 17:56:26.4790,89,176,2675,Subscriber,1985,2
329,2019-01-14 17:45:05.8460,2019-01-14 17:50:35.5550,10,178,3638,Subscriber,1991,1
771,2019-01-14 17:45:16.8170,2019-01-14 17:58:08.3420,117,73,4044,Subscriber,1994,1
717,2019-01-14 17:47:04.4710,2019-01-14 17:59:01.6810,378,117,4519,Subscriber,1956,2
1570,2019-01-14 17:47:07.5700,2019-01-14 18:13:18.1220,370,96,4186,Customer,1990,2
385,2019-01-14 17:47:23.9120,2019-01-14 17:53:49.4660,68,87,3714,Subscriber,1990,1
