tripduration,starttime,stoptime,start station id,end station id,bikeid,usertype,birth year,gender
807,2019-12-05 16:06:55.5240,2019-12-05 16:20:23.2420,179,179,5600,Subscriber,2000,1
519,2019-12-05 16:07:08.8500,2019-12-05 16:15:48.6210,189,178,3941,Subscriber,1993,1
200,2019-12-05 16:07:19.9100,2019-12-05 16:10:40.1810,89,73,4072,Subscriber,1992,1
511,2019-12-05 16:07:29.5660,2019-12-05 16:16:01.1810,80,398,2043,Subscriber,1987,1
1073,2019-12-05 16:07:31.9940,2019-12-05 16:25:25.7930,80,143,2216,Subscriber,2001,2
332,2019-12-05 16:07:48.9320,2019-12-05 16:13:21.1460,115,89,3787,Subscriber,1989,2
220,2019-12-05 16:07:58.7660,2019-12-05 16:11:38.8090,67,177,4163,Subscriber,1995,1
588,2019-12-05 16:08:09.0540,2019-12-05 16:17:57.4400,67,57,5494,Subscriber,1960,1
913,2019-12-05 16:08:10.6120,2019-12-05 16:23:23.9640,67,415,2364,Customer,2001,1
465,2019-12-05 16:08:13.0930,2019-12-05 16:15:58.6840,107,76,3102,Customer,1995,1
1541,2019-12-05 16:08:19.9670,2019-12-05 16:34:00.9930,179,86,2907,Subscriber,1984,1
813,2019-12-05 16:08:22.3570,2019-12-05 16:21:56.0310,361,413,4003,Customer,1969,0
1068,2019-12-05 16:08:25.5040,2019-12-05 16:26:14.3960,110,400,4456,Subscriber,1973,1
521,2019-12-05 16:08:39.9420,2019-12-05 16:17:21.5000,189,139,4906,Subscriber,1995,1
1013,2019-12-05 16:08:41.1480,2019-12-05 16:25:34.4340,107,41,3790,Subscriber,1991,1
491,2019-12-05 16:08:46.9090,2019-12-05 16:16:58.5310,33,370,3377,Subscriber,1989,2
1489,2019-12-05 16:08:48.1280,2019-12-05 16:33:37.3660,29,49,4965,Subscriber,1993,1
570,2019-12-05 16:08:50.3860,2019-12-05 16:18:21.0560,228,190,3614,Subscriber,1900,1
1236,2019-12-05 16:09:15.4710,2019-12-05 16:29:52.3050,12,318,4173,Subscriber,1983,2
267,2019-12-05 16:09:20.2780,2019-12-05 16:13:47.8380,398,107,4884,Subscriber,1971,1
1261,2019-12-05 16:09:24.2750,2019-12-05 16:30:25.4650,108,67,5228,Subscriber,1991,1
523,2019-12-05 16:09:33.4650,2019-12-05 16:18:17.1200,72,190,5564,Subscriber,1963,2
370,2019-12-05 16:09:35.8250,2019-12-05 16:15:46.2270,70,87,2256,Subscriber,1970,1
1442,2019-12-05 16:09:50.7450,2019-12-05 16:33:52.8980,46,115,5056,Subscriber,1986,1
501,2019-12-05 16:09:57.2270,2019-12-05 16:18:19.1590,408,91,3881,Subscriber,1988,1
468,2019-12-05 16:10:00.4220,2019-12-05 16:17:48.5630,178,318,4775,Subscriber,1986,2
560,2019-12-05 16:10:19.9340,2019-12-05 16:19:40.7620,228,98,3479,Subscriber,1991,1
708,2019-12-05 16:10:42.4160,2019-12-05 16:22:30.7220,178,372,3160,Subscriber,1977,1
1135,2019-12-05 16:10:55.7600,2019-12-05 16:29:51.4700,374,10,5271,Customer,1969,0
211,2019-12-05 16:11:21.5920,2019-12-05 16:14:52.9880,67,107,3536,Subscriber,1999,2
670,2019-12-05 16:11:21.7500,2019-12-05 16:22:32.5970,74,15,4511,Subscriber,1990,1
429,2019-12-05 16:11:31.7410,2019-12-05 16:18:41.7240,80,225,2639,Subscriber,1993,1
243,2019-12-05 16:11:43.3960,2019-12-05 16:15:46.9800,80,75,3862,Subscriber,1991,1
353,2019-12-05 16:11:59.9090,2019-12-05 16:17:53.1910,80,177,2275,Subscriber,2000,1
721,2019-12-05 16:12:06.2930,2019-12-05 16:24:07.6690,107,87,5884,Subscriber,1974,1
816,2019-12-05 16:12:12.3380,2019-12-05 16:25:49.0150,91,190,5234,Subscriber,1973,1
1143,2019-12-05 16:12:44.7110,2019-12-05 16:31:48.5260,361,11,5704,Subscriber,1979,1
273,2019-12-05 16:13:00.0920,2019-12-05 16:17:33.2010,386,68,4492,Subscriber,1976,1
270,2019-12-05 16:13:21.8790,2019-12-05 16:17:52.7560,80,184,3461,Subscriber,1981,1
2441,2019-12-05 16:13:32.1710,2019-12-05 16:54:13.6040,67,344,5748,Customer,1979,1
1326,2019-12-05 16:13:32.2260,2019-12-05 16:35:38.3420,68,160,4994,Subscriber,1988,2
924,2019-12-05 16:14:08.7130,2019-12-05 16:29:33.1640,361,190,2935,Customer,1980,1
401,2019-12-05 16:14:09.1580,2019-12-05 16:20:51.0300,74,96,4151,Subscriber,1957,2
704,2019-12-05 16:14:10.5080,2019-12-05 16:25:54.6860,189,17,3106,Subscriber,1992,1
668,2019-12-05 16:14:16.7280,2019-12-05 16:25:24.8430,330,76,4108,Subscriber,1988,1
264,2019-12-05 16:14:24.4250,2019-12-05 16:18:48.7610,335,95,2397,Subscriber,1983,1
525,2019-12-05 16:14:28.1380,2019-12-05 16:23:13.3160,144,67,4441,Subscriber,1972,1
185,2019-12-05 16:15:01.8780,2019-12-05 16:18:07.1850,380,68,2793,Subscriber,1984,1
304,2019-12-05 16:15:02.9370,2019-12-05 16:20:07.4580,67,179,2056,Subscriber,1990,1
2476,2019-12-05 16:15:06.8170,2019-12-05 16:56:23.3540,67,46,6036,Subscriber,1995,1
858,2019-12-05 16:15:16.9350,2019-12-05 16:29:35.6430,178,190,5808,Subscriber,1980,1
1346,2019-12-05 16:15:20.6520,2019-12-05 16:37:46.6690,398,36,4836,Subscriber,1965,2
364,2019-12-05 16:16:14.7230,2019-12-05 16:22:18.9220,189,67,3902,Subscriber,1997,1
1026,2019-12-05 16:16:19.2160,2019-12-05 16:33:25.3790,11,74,5975,Subscriber,1995,1
516,2019-12-05 16:16:23.5700,2019-12-05 16:25:00.0050,80,190,5227,Subscriber,1978,1
1885,2019-12-05 16:16:34.1910,2019-12-05 16:47:59.3910,372,108,4953,Subscriber,1990,1
891,2019-12-05 16:16:35.1310,2019-12-05 16:31:26.1970,189,189,2204,Subscriber,1991,1
1000,2019-12-05 16:16:49.1510,2019-12-05 16:33:29.8790,1,378,4785,Subscriber,1990,1
1655,2019-12-05 16:16:53.7160,2019-12-05 16:44:29.6920,374,10,5365,Subscriber,1965,2
1151,2019-12-05 16:16:55.6290,2019-12-05 16:36:07.4230,68,171,6006,Subscriber,2000,1
627,2019-12-05 16:17:03.0380,2019-12-05 16:27:30.8580,10,86,3711,Subscriber,1978,1
1418,2019-12-05 16:17:05.9960,2019-12-05 16:40:44.2650,79,426,4440,Subscriber,1983,1
259,2019-12-05 16:17:35.3390,2019-12-05 16:21:54.8050,335,68,3594,Subscriber,1981,2
742,2019-12-05 16:17:54.1040,2019-12-05 16:30:16.5400,72,143,4303,Subscriber,1949,1
274,2019-12-05 16:18:03.7480,2019-12-05 16:22:38.4420,380,189,5590,Subscriber,1961,1
454,2019-12-05 16:18:26.2060,2019-12-05 16:26:00.2480,189,179,3707,Subscriber,1988,1
281,2019-12-05 16:18:32.8600,2019-12-05 16:23:14.6510,70,104,2145,Subscriber,1992,1
393,2019-12-05 16:18:55.3930,2019-12-05 16:25:29.3910,72,335,3581,Subscriber,1996,1
370,2019-12-05 16:19:08.4460,2019-12-05 16:25:18.5540,10,41,3260,Subscriber,1994,1
298,2019-12-05 16:19:10.4410,2019-12-05 16:24:09.2510,17,149,3826,Subscriber,1992,1
369,2019-12-05 16:19:56.1580,2019-12-05 16:26:05.3730,80,179,3391,Subscriber,1996,1
440,2019-12-05 16:19:56.2820,2019-12-05 16:27:16.9600,105,75,3844,Subscriber,1991,1
667,2019-12-05 16:20:09.2480,2019-12-05 16:31:17.1830,117,190,3326,Subscriber,1973,2
294,2019-12-05 16:20:18.0420,2019-12-05 16:25:12.4970,107,398,4973,Subscriber,1994,1
936,2019-12-05 16:20:38.6990,2019-12-05 16:36:15.6810,177,12,5525,Subscriber,1968,1
292,2019-12-05 16:20:44.1580,2019-12-05 16:25:36.7960,80,179,3335,Subscriber,1993,1
267,2019-12-05 16:21:02.1980,2019-12-05 16:25:30.0480,330,381,3214,Subscriber,1988,1
175,2019-12-05 16:21:09.2950,2019-12-05 16:24:05.1060,72,318,4401,Subscriber,1985,2
2711,2019-12-05 16:21:12.8250,2019-12-05 17:06:24.1120,29,387,6149,Subscriber,1964,1
790,2019-12-05 16:21:15.9000,2019-12-05 16:34:26.6650,139,141,4906,Subscriber,1962,2
268,2019-12-05 16:21:17.0500,2019-12-05 16:25:45.9800,380,318,2579,Subscriber,1996,1
391,2019-12-05 16:21:31.0120,2019-12-05 16:28:02.4780,177,105,3499,Subscriber,1999,1
728,2019-12-05 16:21:38.0010,2019-12-05 16:33:46.2050,141,370,5482,Subscriber,1988,1
247,2019-12-05 16:22:16.6320,2019-12-05 16:26:24.4960,107,67,4521,Subscriber,1999,1
850,2019-12-05 16:22:21.3590,2019-12-05 16:36:31.8320,72,184,1569,Customer,1966,1
1496,2019-12-05 16:22:22.1280,2019-12-05 16:47:18.9030,85,68,5161,Subscriber,1987,1
1394,2019-12-05 16:22:31.8660,2019-12-05 16:45:46.7340,80,47,3968,Subscriber,1984,1
767,2019-12-05 16:22:33.4860,2019-12-05 16:35:20.6530,107,171,2623,Subscriber,1985,2
911,2019-12-05 16:22:43.3790,2019-12-05 16:37:55.0700,67,226,2975,Subscriber,1995,1
591,2019-12-05 16:22:53.1770,2019-12-05 16:32:44.5210,78,177,4465,Subscriber,1992,1
2345,2019-12-05 16:23:18.4340,2019-12-05 17:02:23.6960,95,282,5202,Subscriber,1970,1
575,2019-12-05 16:23:19.2420,2019-12-05 16:32:54.8780,10,8,3883,Subscriber,1995,1
837,2019-12-05 16:23:51.9080,2019-12-05 16:37:49.3690,17,103,3457,Subscriber,1986,1
447,2019-12-05 16:24:02.3830,2019-12-05 16:31:29.3990,376,74,5687,Subscriber,1995,1
978,2019-12-05 16:24:07.1470,2019-12-05 16:40:25.2740,80,426,2038,Subscriber,1992,1
262,2019-12-05 16:24:09.2040,2019-12-05 16:28:31.4990,184,177,3461,Subscriber,1984,1
1300,2019-12-05 16:24:40.3570,2019-12-05 16:46:20.9630,70,10,5473,Subscriber,1981,2
240,2019-12-05 16:24:47.1210,2019-12-05 16:28:47.9010,108,74,5357,Subscriber,1977,1
771,2019-12-05 16:25:38.0190,2019-12-05 16:38:29.5000,189,356,5590,Subscriber,1984,1
803,2019-12-05 16:25:38.8300,2019-12-05 16:39:02.4950,91,400,4370,Subscriber,1968,1
1158,2019-12-05 16:26:20.9280,2019-12-05 16:45:39.1840,177,22,3724,Subscriber,1977,1
296,2019-12-05 16:26:36.0170,2019-12-05 16:31:32.5230,11,400,4145,Subscriber,1981,1
1127,2019-12-05 16:26:52.2150,2019-12-05 16:45:39.2560,177,22,4820,Subscriber,1977,1
1640,2019-12-05 16:26:53.4720,2019-12-05 16:54:13.6180,107,175,4671,Subscriber,1990,1
558,2019-12-05 16:27:07.0960,2019-12-05 16:36:25.5490,6,107,2905,Subscriber,1997,2
1140,2019-12-05 16:27:30.3840,2019-12-05 16:46:31.0220,74,379,5355,Subscriber,1994,1
868,2019-12-05 16:27:34.0450,2019-12-05 16:42:02.3480,6,225,5307,Subscriber,1995,2
877,2019-12-05 16:27:43.9320,2019-12-05 16:42:20.9870,67,78,4056,Customer,1969,0
372,2019-12-05 16:27:46.2910,2019-12-05 16:33:59.0950,118,115,2513,Subscriber,1989,1
523,2019-12-05 16:27:58.1730,2019-12-05 16:36:41.4050,141,190,4406,Subscriber,1969,1
437,2019-12-05 16:28:06.5370,2019-12-05 16:35:24.1740,318,179,5913,Subscriber,1996,1
1521,2019-12-05 16:28:24.0230,2019-12-05 16:53:46.0190,68,363,2800,Subscriber,1990,1
434,2019-12-05 16:28:37.9700,2019-12-05 16:35:52.4630,21,67,3778,Subscriber,1989,1
560,2019-12-05 16:28:41.2070,2019-12-05 16:38:01.5940,141,177,5478,Subscriber,1983,1
1373,2019-12-05 16:28:51.1410,2019-12-05 16:51:44.7780,370,10,5286,Subscriber,1989,2
927,2019-12-05 16:29:17.3820,2019-12-05 16:44:45.3130,228,361,4832,Subscriber,1960,1
871,2019-12-05 16:29:19.9540,2019-12-05 16:43:51.2820,330,80,5974,Subscriber,1964,1
1375,2019-12-05 16:29:20.7020,2019-12-05 16:52:16.3810,80,356,2439,Subscriber,1988,1
402,2019-12-05 16:29:32.7560,2019-12-05 16:36:15.0360,90,189,3746,Subscriber,1989,1
647,2019-12-05 16:29:37.2800,2019-12-05 16:40:25.2700,80,370,4412,Subscriber,1976,1
372,2019-12-05 16:29:40.0940,2019-12-05 16:35:52.5330,107,68,5344,Subscriber,1993,2
1072,2019-12-05 16:29:46.7350,2019-12-05 16:47:39.2000,10,190,4837,Subscriber,1993,1
646,2019-12-05 16:29:54.2490,2019-12-05 16:40:40.9340,116,29,2124,Subscriber,1992,1
823,2019-12-05 16:29:58.7170,2019-12-05 16:43:42.5930,107,9,4884,Subscriber,1969,1
1727,2019-12-05 16:30:02.1290,2019-12-05 16:58:49.8510,218,71,5373,Subscriber,1985,1
1429,2019-12-05 16:30:35.4950,2019-12-05 16:54:24.8260,376,67,5650,Subscriber,1995,2
1278,2019-12-05 16:31:02.1130,2019-12-05 16:52:20.6420,80,356,3097,Subscriber,1993,2
233,2019-12-05 16:31:33.4450,2019-12-05 16:35:27.1460,184,139,2670,Subscriber,1994,2
879,2019-12-05 16:31:33.4470,2019-12-05 16:46:12.7170,185,358,2684,Subscriber,1977,1
468,2019-12-05 16:31:44.3390,2019-12-05 16:39:33.3340,206,72,4902,Subscriber,1980,1
610,2019-12-05 16:31:47.4830,2019-12-05 16:41:57.7080,318,190,4173,Subscriber,1970,1
466,2019-12-05 16:33:09.5590,2019-12-05 16:40:55.7090,67,33,2962,Subscriber,1999,2
85,2019-12-05 16:33:13.1010,2019-12-05 16:34:39.0370,221,221,3836,Subscriber,1984,2
809,2019-12-05 16:33:16.8880,2019-12-05 16:46:46.6900,29,179,3859,Customer,1969,0
330,2019-12-05 16:33:31.2870,2019-12-05 16:39:01.4690,76,67,3102,Subscriber,1987,2
303,2019-12-05 16:33:38.8680,2019-12-05 16:38:42.4590,10,9,5271,Subscriber,2001,1
1613,2019-12-05 16:33:41.1620,2019-12-05 17:00:35.1260,80,124,2780,Subscriber,1993,1
1717,2019-12-05 16:33:56.2130,2019-12-05 17:02:33.3350,105,67,3499,Subscriber,1988,2
192,2019-12-05 16:34:29.9990,2019-12-05 16:37:42.0160,91,225,4064,Subscriber,1997,2
498,2019-12-05 16:34:55.0440,2019-12-05 16:43:14.0340,14,400,2363,Subscriber,1987,1
259,2019-12-05 16:34:57.9960,2019-12-05 16:39:17.6270,318,413,4374,Subscriber,1983,2
773,2019-12-05 16:35:05.8260,2019-12-05 16:47:59.5390,318,378,5789,Subscriber,1990,1
647,2019-12-05 16:35:15.2480,2019-12-05 16:46:02.5400,398,190,2043,Subscriber,1970,2
700,2019-12-05 16:35:47.2010,2019-12-05 16:47:27.5470,67,352,2567,Subscriber,1999,1
1195,2019-12-05 16:35:55.9150,2019-12-05 16:55:51.6920,400,190,5783,Subscriber,1971,1
676,2019-12-05 16:36:14.7990,2019-12-05 16:47:30.8520,370,10,2734,Subscriber,1994,1
333,2019-12-05 16:36:32.5580,2019-12-05 16:42:06.1570,107,60,5830,Subscriber,1988,1
1003,2019-12-05 16:36:32.7530,2019-12-05 16:53:16.7520,352,184,5842,Subscriber,1984,1
689,2019-12-05 16:36:47.8410,2019-12-05 16:48:16.9380,107,78,3536,Subscriber,1978,1
260,2019-12-05 16:36:48.9880,2019-12-05 16:41:09.9510,380,184,3382,Subscriber,1957,1
1367,2019-12-05 16:37:05.4630,2019-12-05 16:59:52.6990,36,97,3560,Subscriber,1968,1
646,2019-12-05 16:37:33.2250,2019-12-05 16:48:19.4980,177,41,5536,Subscriber,1992,1
431,2019-12-05 16:37:37.3840,2019-12-05 16:44:49.2320,105,75,2808,Subscriber,1999,1
314,2019-12-05 16:38:25.5180,2019-12-05 16:43:40.3630,76,386,4108,Subscriber,1976,1
269,2019-12-05 16:38:27.6580,2019-12-05 16:42:56.9220,179,67,2370,Subscriber,1999,2
952,2019-12-05 16:39:04.5620,2019-12-05 16:54:57.4670,361,190,3076,Subscriber,1998,1
1088,2019-12-05 16:39:19.3780,2019-12-05 16:57:27.7350,178,190,2564,Customer,1983,1
550,2019-12-05 16:39:20.5330,2019-12-05 16:48:30.8640,335,90,4502,Subscriber,1992,1
1524,2019-12-05 16:40:29.6780,2019-12-05 17:05:54.5190,3,70,5957,Subscriber,1985,1
192,2019-12-05 16:41:07.4270,2019-12-05 16:44:20.0000,74,108,5944,Subscriber,1977,1
316,2019-12-05 16:41:27.9700,2019-12-05 16:46:44.4250,68,67,5344,Subscriber,1995,1
585,2019-12-05 16:41:44.5930,2019-12-05 16:51:30.1760,318,195,5815,Subscriber,1981,1
1260,2019-12-05 16:41:53.6650,2019-12-05 17:02:53.9880,378,236,4785,Subscriber,1979,1
1469,2019-12-05 16:41:54.1180,2019-12-05 17:06:23.1600,330,364,5499,Subscriber,1998,2
421,2019-12-05 16:42:15.1990,2019-12-05 16:49:17.0280,189,225,3746,Subscriber,1995,1
1411,2019-12-05 16:42:30.6040,2019-12-05 17:06:02.1070,141,21,6031,Subscriber,1993,1
1442,2019-12-05 16:42:33.1010,2019-12-05 17:06:35.3780,81,179,5062,Subscriber,1989,1
998,2019-12-05 16:43:40.5450,2019-12-05 17:00:19.1760,398,16,4973,Subscriber,1973,1
1279,2019-12-05 16:43:40.5750,2019-12-05 17:05:00.1250,144,46,2802,Subscriber,1992,1
543,2019-12-05 16:43:46.3050,2019-12-05 16:52:49.5050,117,190,3148,Customer,1969,0
727,2019-12-05 16:43:53.1740,2019-12-05 16:56:01.1710,189,96,5504,Subscriber,1969,1
348,2019-12-05 16:44:06.8060,2019-12-05 16:49:54.9560,184,68,3382,Subscriber,1990,2
1307,2019-12-05 16:44:21.3500,2019-12-05 17:06:09.3030,144,81,2172,Subscriber,1972,1
983,2019-12-05 16:44:28.4410,2019-12-05 17:00:51.4530,189,71,5403,Subscriber,1990,1
352,2019-12-05 16:45:03.0600,2019-12-05 16:50:55.7190,178,80,4744,Subscriber,1995,1
417,2019-12-05 16:45:08.9420,2019-12-05 16:52:06.8130,80,76,3523,Subscriber,1985,1
912,2019-12-05 16:45:40.3390,2019-12-05 17:00:52.5650,67,74,4521,Subscriber,2001,2
1069,2019-12-05 16:46:11.5960,2019-12-05 17:04:00.9080,107,149,5573,Subscriber,1965,2
377,2019-12-05 16:46:23.9570,2019-12-05 16:52:41.0400,68,437,3594,Subscriber,1993,1
1989,2019-12-05 16:47:51.4430,2019-12-05 17:21:01.2130,74,20,4986,Subscriber,1985,1
521,2019-12-05 16:47:56.5700,2019-12-05 16:56:38.5650,380,413,6161,Subscriber,1980,2
916,2019-12-05 16:47:58.6580,2019-12-05 17:03:15.5520,10,190,5680,Subscriber,1986,2
805,2019-12-05 16:48:08.9220,2019-12-05 17:01:34.2490,74,115,5900,Subscriber,1990,2
570,2019-12-05 16:48:58.2090,2019-12-05 16:58:28.8480,73,381,3686,Subscriber,1987,1
588,2019-12-05 16:49:35.7300,2019-12-05 16:59:24.4630,361,139,4832,Subscriber,1966,1
1186,2019-12-05 16:49:43.4120,2019-12-05 17:09:30.0670,97,77,3996,Subscriber,1982,1
210,2019-12-05 16:49:43.8500,2019-12-05 16:53:13.8570,68,139,5161,Subscriber,1972,1
449,2019-12-05 16:49:53.7070,2019-12-05 16:57:22.9050,179,80,3391,Subscriber,1996,1
1152,2019-12-05 16:50:12.7010,2019-12-05 17:09:24.9860,97,77,3190,Subscriber,1985,1
540,2019-12-05 16:50:15.3530,2019-12-05 16:59:16.0520,141,178,4906,Subscriber,1994,1
1930,2019-12-05 16:50:20.5780,2019-12-05 17:22:31.5370,118,361,4565,Subscriber,1999,1
388,2019-12-05 16:50:39.2940,2019-12-05 16:57:07.5720,10,226,3064,Subscriber,1998,1
964,2019-12-05 16:51:11.5320,2019-12-05 17:07:16.4280,380,33,2220,Subscriber,1972,2
1244,2019-12-05 16:51:12.0560,2019-12-05 17:11:56.2990,29,69,2124,Subscriber,1994,2
871,2019-12-05 16:51:26.3750,2019-12-05 17:05:58.1190,178,190,6114,Subscriber,1975,1
524,2019-12-05 16:51:38.5710,2019-12-05 17:00:23.0900,228,190,6122,Subscriber,1949,1
1468,2019-12-05 16:51:39.5610,2019-12-05 17:16:07.7190,1,70,5016,Subscriber,1994,1
953,2019-12-05 16:51:42.9020,2019-12-05 17:07:36.4870,91,190,3098,Subscriber,1959,1
345,2019-12-05 16:51:44.6130,2019-12-05 16:57:30.4440,10,105,2734,Subscriber,1984,1
1064,2019-12-05 16:51:49.6430,2019-12-05 17:09:34.2290,74,335,2209,Subscriber,1979,2
527,2019-12-05 16:52:00.6840,2019-12-05 17:00:47.9390,74,68,5911,Subscriber,1998,1
491,2019-12-05 16:52:12.8030,2019-12-05 17:00:24.1890,185,190,4485,Subscriber,1979,2
368,2019-12-05 16:52:15.7630,2019-12-05 16:58:24.7620,74,378,5357,Subscriber,1988,1
1204,2019-12-05 16:52:19.4500,2019-12-05 17:12:23.9440,54,361,2200,Subscriber,1995,1
351,2019-12-05 16:52:20.3560,2019-12-05 16:58:12.3440,179,68,3707,Subscriber,1982,1
673,2019-12-05 16:53:10.1590,2019-12-05 17:04:23.3950,74,67,5225,Subscriber,1998,1
523,2019-12-05 16:53:13.7150,2019-12-05 17:01:56.8230,96,335,5806,Subscriber,1985,2
520,2019-12-05 16:53:19.6220,2019-12-05 17:02:00.3290,72,190,2474,Subscriber,1989,1
502,2019-12-05 16:53:35.2090,2019-12-05 17:01:57.9850,9,361,2666,Subscriber,1995,2
433,2019-12-05 16:53:42.6940,2019-12-05 17:00:55.8950,41,10,3790,Subscriber,1988,1
760,2019-12-05 16:54:21.0640,2019-12-05 17:07:01.2970,76,115,3523,Subscriber,1981,1
921,2019-12-05 16:54:38.4210,2019-12-05 17:09:59.5960,91,190,6097,Subscriber,1985,1
824,2019-12-05 16:54:51.4470,2019-12-05 17:08:36.0260,318,58,2773,Subscriber,1962,1
547,2019-12-05 16:55:18.6600,2019-12-05 17:04:26.0740,80,361,5974,Subscriber,1978,1
2652,2019-12-05 16:56:16.9490,2019-12-05 17:40:29.9090,183,10,4716,Subscriber,1971,1
967,2019-12-05 16:56:21.7130,2019-12-05 17:12:29.5410,10,376,5365,Subscriber,1996,2
235,2019-12-05 16:56:25.8690,2019-12-05 17:00:20.9040,179,80,5913,Subscriber,1972,1
627,2019-12-05 16:56:26.1110,2019-12-05 17:06:53.5790,96,104,4151,Subscriber,1957,2
798,2019-12-05 16:56:27.3030,2019-12-05 17:09:46.1810,189,361,388,Subscriber,1969,1
1206,2019-12-05 16:56:36.3730,2019-12-05 17:16:43.1060,206,68,4917,Subscriber,1970,2
429,2019-12-05 16:56:42.1010,2019-12-05 17:03:51.5280,398,190,5477,Subscriber,1963,1
1937,2019-12-05 16:57:00.0420,2019-12-05 17:29:17.1410,67,376,5228,Subscriber,1995,2
1011,2019-12-05 16:57:20.4220,2019-12-05 17:14:11.7280,352,116,2763,Subscriber,1981,1
610,2019-12-05 16:57:21.1020,2019-12-05 17:07:31.9670,80,190,4744,Subscriber,1980,1
661,2019-12-05 16:57:32.9330,2019-12-05 17:08:34.8640,107,190,4079,Subscriber,1959,1
489,2019-12-05 16:57:48.6730,2019-12-05 17:05:58.3890,95,96,2819,Subscriber,1984,2
1251,2019-12-05 16:57:52.1720,2019-12-05 17:18:43.3190,177,409,3255,Subscriber,1980,2
1100,2019-12-05 16:57:56.2400,2019-12-05 17:16:17.0930,221,342,5224,Subscriber,1990,2
1463,2019-12-05 16:57:59.2560,2019-12-05 17:22:22.9390,352,96,2845,Subscriber,1989,2
1065,2019-12-05 16:58:06.5490,2019-12-05 17:15:51.5860,80,329,3294,Subscriber,1992,1
615,2019-12-05 16:58:09.6440,2019-12-05 17:08:24.8120,177,376,3580,Subscriber,1982,2
315,2019-12-05 16:58:20.9560,2019-12-05 17:03:36.3430,178,80,2297,Subscriber,1991,1
402,2019-12-05 16:58:41.7890,2019-12-05 17:05:23.8830,184,68,1569,Subscriber,1995,1
1778,2019-12-05 16:59:07.4810,2019-12-05 17:28:46.3870,381,79,3214,Subscriber,1988,1
1164,2019-12-05 16:59:23.7750,2019-12-05 17:18:48.0790,116,236,5570,Subscriber,1980,1
750,2019-12-05 16:59:25.8510,2019-12-05 17:11:56.7750,80,33,5436,Subscriber,1979,1
541,2019-12-05 16:59:29.3170,2019-12-05 17:08:30.7100,67,233,3573,Subscriber,1981,1
601,2019-12-05 16:59:43.0350,2019-12-05 17:09:44.6370,189,116,5987,Subscriber,1984,1
1691,2019-12-05 16:59:55.3080,2019-12-05 17:28:07.1970,374,407,6154,Subscriber,1990,2
896,2019-12-05 16:59:56.1190,2019-12-05 17:14:52.6580,67,160,3490,Subscriber,1990,1
910,2019-12-05 16:59:59.8290,2019-12-05 17:15:10.0950,68,342,2793,Subscriber,1989,1
390,2019-12-05 17:00:04.5050,2019-12-05 17:06:34.9720,189,84,4104,Subscriber,1989,1
1579,2019-12-05 17:00:40.1230,2019-12-05 17:26:59.8930,91,334,5764,Subscriber,1982,1
530,2019-12-05 17:00:46.4290,2019-12-05 17:09:37.4150,80,386,3914,Subscriber,1995,1
417,2019-12-05 17:00:50.7640,2019-12-05 17:07:47.8840,107,178,2465,Subscriber,1996,1
2613,2019-12-05 17:01:15.8010,2019-12-05 17:44:49.2580,116,73,6018,Subscriber,1997,1
633,2019-12-05 17:01:24.2280,2019-12-05 17:11:57.5900,318,33,4401,Subscriber,1968,1
250,2019-12-05 17:01:47.2660,2019-12-05 17:05:57.9820,70,180,3587,Subscriber,1977,1
889,2019-12-05 17:01:55.9810,2019-12-05 17:16:45.8410,73,328,5828,Subscriber,1969,1
1059,2019-12-05 17:02:20.9260,2019-12-05 17:20:00.8600,67,77,4923,Subscriber,1994,1
302,2019-12-05 17:02:32.0720,2019-12-05 17:07:34.6580,144,190,6123,Subscriber,1984,1
1034,2019-12-05 17:02:36.2040,2019-12-05 17:19:50.3730,318,16,6075,Subscriber,1978,1
1441,2019-12-05 17:02:56.4240,2019-12-05 17:26:57.8270,403,110,2663,Subscriber,1984,2
351,2019-12-05 17:03:00.2070,2019-12-05 17:08:51.3250,104,74,2145,Subscriber,1999,1
1413,2019-12-05 17:03:00.6430,2019-12-05 17:26:34.5570,179,190,2056,Subscriber,1978,2
462,2019-12-05 17:03:03.3580,2019-12-05 17:10:45.3940,185,386,4120,Subscriber,1970,2
596,2019-12-05 17:03:03.8950,2019-12-05 17:12:59.9250,318,190,5672,Subscriber,1971,1
624,2019-12-05 17:03:17.4290,2019-12-05 17:13:41.8450,79,76,3463,Subscriber,1991,1
323,2019-12-05 17:03:23.5140,2019-12-05 17:08:46.5830,80,68,5157,Subscriber,1993,1
411,2019-12-05 17:03:41.9390,2019-12-05 17:10:33.4860,79,110,4758,Subscriber,1987,1
1149,2019-12-05 17:04:06.6370,2019-12-05 17:23:15.7330,67,69,4441,Subscriber,1982,1
1014,2019-12-05 17:04:38.1470,2019-12-05 17:21:33.0490,144,46,5329,Subscriber,1987,1
605,2019-12-05 17:04:41.4530,2019-12-05 17:14:47.3600,107,400,3798,Subscriber,1993,1
1213,2019-12-05 17:04:42.6850,2019-12-05 17:24:55.7440,398,221,5914,Subscriber,1991,2
685,2019-12-05 17:04:45.7360,2019-12-05 17:16:10.9590,179,60,3335,Subscriber,1993,1
1041,2019-12-05 17:05:01.8820,2019-12-05 17:22:22.9830,67,190,5421,Subscriber,1972,1
303,2019-12-05 17:05:02.7920,2019-12-05 17:10:06.4930,189,91,2254,Subscriber,1996,2
