tripduration,starttime,stoptime,start station id,end station id,bikeid,usertype,birth year,gender
531,2019-02-04 17:23:20.6810,2019-02-04 17:32:12.4250,9,8,3857,Subscriber,1991,1
509,2019-02-04 17:23:35.2130,2019-02-04 17:32:05.0400,67,33,4367,Subscriber,1997,2
999,2019-02-04 17:23:28.6030,2019-02-04 17:40:07.8010,342,190,3531,Subscriber,1994,2
1930,2019-02-04 17:23:40.8760,2019-02-04 17:55:51.0270,136,33,2093,Subscriber,1991,2
1225,2019-02-04 17:23:42.6910,2019-02-04 17:44:08.2530,115,46,2280,Subscriber,1988,1
445,2019-02-04 17:23:42.8240,2019-02-04 17:31:08.0560,91,68,4351,Subscriber,1992,2
319,2019-02-04 17:23:53.2410,2019-02-04 17:29:12.7760,78,378,3140,Subscriber,1975,1
397,2019-02-04 17:23:57.3260,2019-02-04 17:30:35.1060,110,330,3343,Subscriber,1984,2
1092,2019-02-04 17:24:15.1650,2019-02-04 17:42:27.6360,3,189,3787,Subscriber,1986,2
1403,2019-02-04 17:24:20.5920,2019-02-04 17:47:44.5780,54,41,3725,Subscriber,1987,1
1445,2019-02-04 17:25:23.8720,2019-02-04 17:49:29.5170,96,98,2178,Subscriber,1962,1
547,2019-02-04 17:25:25.5310,2019-02-04 17:34:33.0760,96,330,3118,Subscriber,1990,1
323,2019-02-04 17:25:34.3640,2019-02-04 17:30:57.7210,74,76,2129,Subscriber,1991,1
1215,2019-02-04 17:25:36.0620,2019-02-04 17:45:51.0950,30,97,3448,Subscriber,1991,2
224,2019-02-04 17:25:43.1720,2019-02-04 17:29:27.4710,105,139,3409,Subscriber,1990,1
766,2019-02-04 17:25:50.6890,2019-02-04 17:38:36.7410,108,102,3693,Subscriber,1986,1
860,2019-02-04 17:25:56.8830,2019-02-04 17:40:17.1840,80,9,2112,Subscriber,1981,1
933,2019-02-04 17:25:56.5180,2019-02-04 17:41:29.7180,73,371,2800,Subscriber,1981,2
1224,2019-02-04 17:26:00.4800,2019-02-04 17:46:25.2340,33,173,2223,Subscriber,1985,1
1045,2019-02-04 17:26:02.4920,2019-02-04 17:43:28.3320,378,236,3630,Subscriber,1979,1
2193,2019-02-04 17:27:05.3790,2019-02-04 18:03:39.1420,176,109,4023,Subscriber,1991,2
962,2019-02-04 17:27:11.9270,2019-02-04 17:43:14.1700,36,76,3078,Subscriber,1996,1
1076,2019-02-04 17:27:35.5800,2019-02-04 17:45:32.0200,117,12,3329,Subscriber,1983,2
695,2019-02-04 17:27:43.7300,2019-02-04 17:39:18.8150,14,69,2268,Subscriber,1967,1
1584,2019-02-04 17:27:59.4320,2019-02-04 17:54:23.6000,100,10,2585,Subscriber,1987,1
495,2019-02-04 17:28:04.6020,2019-02-04 17:36:19.8100,318,76,3007,Subscriber,1985,1
265,2019-02-04 17:28:23.4520,2019-02-04 17:32:49.0010,177,139,4158,Subscriber,1973,1
1119,2019-02-04 17:28:23.7060,2019-02-04 17:47:03.5710,36,331,3520,Customer,1999,1
673,2019-02-04 17:28:26.4930,2019-02-04 17:39:40.1520,10,66,4438,Subscriber,1990,2
1181,2019-02-04 17:28:43.1100,2019-02-04 17:48:24.6780,46,74,4060,Customer,1992,2
703,2019-02-04 17:29:14.3840,2019-02-04 17:40:58.0310,105,108,3692,Subscriber,1989,1
1219,2019-02-04 17:29:36.1470,2019-02-04 17:49:55.4360,75,11,4423,Subscriber,1971,2
376,2019-02-04 17:29:39.3310,2019-02-04 17:35:55.4060,68,95,2542,Subscriber,1988,1
884,2019-02-04 17:29:52.9440,2019-02-04 17:44:37.3670,19,95,3841,Subscriber,1984,2
432,2019-02-04 17:30:48.4380,2019-02-04 17:38:00.7570,149,87,3456,Subscriber,1990,2
510,2019-02-04 17:31:05.0080,2019-02-04 17:39:35.9990,10,361,3284,Subscriber,1999,1
662,2019-02-04 17:31:03.1440,2019-02-04 17:42:05.9920,41,10,2011,Subscriber,1996,2
1377,2019-02-04 17:31:11.7840,2019-02-04 17:54:09.6050,374,10,313,Customer,1991,1
367,2019-02-04 17:31:26.5640,2019-02-04 17:37:34.0320,68,80,3464,Subscriber,1979,1
783,2019-02-04 17:31:49.4960,2019-02-04 17:44:53.4120,318,342,2064,Subscriber,1963,1
790,2019-02-04 17:31:57.3310,2019-02-04 17:45:07.8080,115,149,4452,Subscriber,1988,2
1254,2019-02-04 17:32:10.4740,2019-02-04 17:53:05.3160,14,185,4494,Subscriber,1996,1
1776,2019-02-04 17:32:42.2490,2019-02-04 18:02:18.9470,190,86,2160,Customer,1969,0
746,2019-02-04 17:33:39.3230,2019-02-04 17:46:05.3670,107,87,3882,Subscriber,1994,1
1176,2019-02-04 17:33:46.0400,2019-02-04 17:53:23.0220,206,381,2498,Subscriber,1991,1
849,2019-02-04 17:34:03.4570,2019-02-04 17:48:12.9860,14,39,2197,Subscriber,1988,1
562,2019-02-04 17:34:06.6400,2019-02-04 17:43:29.3190,180,221,3128,Subscriber,1969,0
1360,2019-02-04 17:34:10.4590,2019-02-04 17:56:51.1200,364,89,3557,Subscriber,1993,2
822,2019-02-04 17:34:26.5550,2019-02-04 17:48:09.5090,91,74,2713,Subscriber,1981,1
264,2019-02-04 17:34:46.3630,2019-02-04 17:39:11.3540,108,104,3162,Subscriber,1958,1
1057,2019-02-04 17:34:59.6170,2019-02-04 17:52:37.4250,89,319,3982,Subscriber,1984,2
727,2019-02-04 17:35:22.9910,2019-02-04 17:47:30.0400,108,107,2195,Subscriber,1988,1
1271,2019-02-04 17:35:45.4760,2019-02-04 17:56:56.5650,190,226,3712,Subscriber,1977,1
890,2019-02-04 17:35:47.0780,2019-02-04 17:50:38.0470,178,12,2574,Subscriber,1986,1
614,2019-02-04 17:35:54.9320,2019-02-04 17:46:09.1070,90,71,3465,Subscriber,1986,1
545,2019-02-04 17:36:08.8390,2019-02-04 17:45:14.5830,15,149,3466,Subscriber,1992,1
1374,2019-02-04 17:36:16.0370,2019-02-04 17:59:10.6820,36,377,3034,Subscriber,1990,1
1126,2019-02-04 17:36:45.6290,2019-02-04 17:55:32.2810,14,372,2095,Subscriber,1958,1
767,2019-02-04 17:37:03.4110,2019-02-04 17:49:50.4440,115,111,3744,Subscriber,1990,1
717,2019-02-04 17:37:05.7870,2019-02-04 17:49:03.4750,73,381,2520,Subscriber,1984,2
1659,2019-02-04 17:37:19.8380,2019-02-04 18:04:59.7710,97,235,3333,Customer,1997,1
1094,2019-02-04 17:37:27.7110,2019-02-04 17:55:42.0980,96,49,3265,Subscriber,1949,1
784,2019-02-04 17:37:47.6380,2019-02-04 17:50:51.8390,70,145,3493,Subscriber,1981,2
268,2019-02-04 17:38:03.5460,2019-02-04 17:42:31.9600,74,176,4422,Subscriber,1989,1
256,2019-02-04 17:38:09.2980,2019-02-04 17:42:25.9940,115,140,4218,Subscriber,1966,1
1453,2019-02-04 17:38:08.0510,2019-02-04 18:02:21.7650,36,226,4524,Subscriber,1982,1
930,2019-02-04 17:38:17.3000,2019-02-04 17:53:47.6930,361,58,2363,Customer,1992,1
602,2019-02-04 17:38:20.6140,2019-02-04 17:48:23.1900,91,176,3592,Subscriber,1980,1
1219,2019-02-04 17:38:31.2200,2019-02-04 17:58:50.3630,370,381,2596,Subscriber,1991,2
1000,2019-02-04 17:38:37.0680,2019-02-04 17:55:18.0060,36,226,2362,Subscriber,1994,1
491,2019-02-04 17:39:03.1400,2019-02-04 17:47:14.7350,380,74,3935,Subscriber,1984,1
335,2019-02-04 17:39:28.4830,2019-02-04 17:45:04.3870,12,27,3807,Subscriber,1981,1
2242,2019-02-04 17:39:24.4850,2019-02-04 18:16:46.5040,30,58,3846,Subscriber,1995,1
596,2019-02-04 17:39:29.0140,2019-02-04 17:49:25.9740,361,139,3830,Subscriber,1966,1
793,2019-02-04 17:39:35.0670,2019-02-04 17:52:49.0340,9,105,3273,Subscriber,1991,2
494,2019-02-04 17:39:57.2640,2019-02-04 17:48:11.5350,76,73,4151,Subscriber,1992,2
585,2019-02-04 17:40:05.3670,2019-02-04 17:49:51.1590,33,33,3957,Subscriber,1988,1
819,2019-02-04 17:40:08.2500,2019-02-04 17:53:47.2730,149,105,3801,Subscriber,1994,2
609,2019-02-04 17:40:33.1300,2019-02-04 17:50:42.8240,68,17,4351,Subscriber,1988,1
413,2019-02-04 17:40:43.9040,2019-02-04 17:47:37.4430,177,381,3435,Subscriber,1993,1
1006,2019-02-04 17:40:56.7270,2019-02-04 17:57:42.7550,76,181,3007,Subscriber,1951,1
2164,2019-02-04 17:40:53.7030,2019-02-04 18:16:58.2250,14,58,3710,Customer,1969,0
1954,2019-02-04 17:40:56.5260,2019-02-04 18:13:31.2120,10,109,2878,Subscriber,1999,1
602,2019-02-04 17:41:07.0410,2019-02-04 17:51:09.1690,17,76,2794,Subscriber,1992,2
1300,2019-02-04 17:41:05.2830,2019-02-04 18:02:45.7800,10,176,3740,Subscriber,1993,1
731,2019-02-04 17:41:12.1900,2019-02-04 17:53:24.0600,21,3,3699,Subscriber,1985,1
1072,2019-02-04 17:41:16.5330,2019-02-04 17:59:09.3670,74,100,3451,Subscriber,1989,2
795,2019-02-04 17:41:20.6910,2019-02-04 17:54:35.8180,10,332,4502,Subscriber,1995,2
686,2019-02-04 17:41:38.6340,2019-02-04 17:53:05.5600,30,39,3854,Subscriber,1982,1
1562,2019-02-04 17:41:47.8050,2019-02-04 18:07:50.3280,22,131,3509,Subscriber,1987,1
322,2019-02-04 17:42:04.6900,2019-02-04 17:47:27.1870,68,178,2375,Subscriber,1995,1
1172,2019-02-04 17:42:56.5210,2019-02-04 18:02:28.7220,17,335,2697,Subscriber,1992,2
1243,2019-02-04 17:43:04.2100,2019-02-04 18:03:47.9920,14,381,4490,Subscriber,1990,2
1274,2019-02-04 17:43:02.6850,2019-02-04 18:04:17.2920,179,68,4411,Customer,1995,1
535,2019-02-04 17:43:09.0540,2019-02-04 17:52:04.5790,331,16,3043,Subscriber,1961,1
490,2019-02-04 17:43:25.5320,2019-02-04 17:51:36.2880,73,116,3480,Subscriber,1989,1
1240,2019-02-04 17:43:36.4930,2019-02-04 18:04:17.0090,179,68,2840,Customer,1995,1
1025,2019-02-04 17:43:38.5210,2019-02-04 18:00:44.5110,72,377,3967,Subscriber,1990,1
756,2019-02-04 17:44:12.5200,2019-02-04 17:56:48.7830,116,334,3489,Subscriber,1989,1
981,2019-02-04 17:44:19.5430,2019-02-04 18:00:40.8540,374,361,4040,Subscriber,1991,1
819,2019-02-04 17:44:24.9270,2019-02-04 17:58:04.6500,342,51,3667,Subscriber,1989,2
277,2019-02-04 17:44:35.0520,2019-02-04 17:49:12.2320,73,149,2405,Subscriber,1986,1
971,2019-02-04 17:44:39.8650,2019-02-04 18:00:50.9510,68,71,3908,Subscriber,1988,2
2752,2019-02-04 17:45:12.4500,2019-02-04 18:31:04.8760,7,97,2278,Subscriber,1989,2
1555,2019-02-04 17:45:19.7480,2019-02-04 18:11:15.5400,3,22,4415,Subscriber,1983,1
920,2019-02-04 17:45:24.2530,2019-02-04 18:00:44.6960,189,87,3873,Subscriber,1991,1
652,2019-02-04 17:45:36.9310,2019-02-04 17:56:29.8380,33,67,2216,Subscriber,1995,1
1924,2019-02-04 17:45:57.5750,2019-02-04 18:18:02.1630,151,86,3668,Customer,1969,0
1494,2019-02-04 17:46:08.5990,2019-02-04 18:11:03.3780,12,221,4051,Subscriber,1982,1
1513,2019-02-04 17:46:06.3910,2019-02-04 18:11:20.1770,3,22,3664,Subscriber,1981,2
197,2019-02-04 17:46:10.5240,2019-02-04 17:49:28.3030,105,139,3059,Subscriber,1990,2
257,2019-02-04 17:46:48.9170,2019-02-04 17:51:06.5860,30,86,3030,Subscriber,1966,1
1572,2019-02-04 17:46:47.1970,2019-02-04 18:12:59.9440,31,115,4118,Subscriber,1985,1
611,2019-02-04 17:47:03.4000,2019-02-04 17:57:14.9780,105,17,3146,Subscriber,1993,1
1411,2019-02-04 17:47:01.1310,2019-02-04 18:10:32.9360,33,174,2123,Subscriber,1994,1
1860,2019-02-04 17:47:10.9540,2019-02-04 18:18:11.8850,78,12,3157,Customer,1996,1
1911,2019-02-04 17:47:12.6940,2019-02-04 18:19:04.1550,136,68,3491,Subscriber,1988,1
557,2019-02-04 17:47:21.4070,2019-02-04 17:56:39.3240,179,105,2830,Subscriber,1997,2
1553,2019-02-04 17:47:43.8860,2019-02-04 18:13:37.7710,144,226,4174,Subscriber,1989,1
1434,2019-02-04 17:48:00.4750,2019-02-04 18:11:54.7830,206,105,2495,Subscriber,1994,1
1097,2019-02-04 17:48:03.4430,2019-02-04 18:06:20.4520,68,140,2482,Subscriber,1989,2
878,2019-02-04 17:48:11.6430,2019-02-04 18:02:50.3130,115,381,2802,Subscriber,1994,2
372,2019-02-04 17:48:15.0040,2019-02-04 17:54:27.3330,91,68,2504,Subscriber,1976,1
1387,2019-02-04 17:48:19.3470,2019-02-04 18:11:26.6820,54,86,4510,Subscriber,1978,1
454,2019-02-04 17:48:24.6130,2019-02-04 17:55:59.1780,239,71,3042,Subscriber,1993,2
558,2019-02-04 17:48:59.3100,2019-02-04 17:58:17.9120,189,381,2343,Subscriber,1987,1
1489,2019-02-04 17:49:05.5680,2019-02-04 18:13:55.1850,74,19,2713,Subscriber,1987,1
1653,2019-02-04 17:49:23.6390,2019-02-04 18:16:56.6680,27,91,3166,Subscriber,1990,1
3791,2019-02-04 17:49:27.6790,2019-02-04 18:52:38.9380,30,342,4082,Subscriber,1995,2
1019,2019-02-04 17:49:31.8340,2019-02-04 18:06:31.2080,14,41,2763,Subscriber,1993,1
3788,2019-02-04 17:49:38.5520,2019-02-04 18:52:46.7710,30,342,2217,Subscriber,1994,1
978,2019-02-04 17:49:38.2060,2019-02-04 18:05:56.4210,91,68,3357,Subscriber,1994,1
1644,2019-02-04 17:49:42.7040,2019-02-04 18:17:06.7410,182,41,3468,Subscriber,1985,1
267,2019-02-04 17:49:44.7050,2019-02-04 17:54:11.9400,108,176,2532,Subscriber,1990,1
1078,2019-02-04 17:49:52.0400,2019-02-04 18:07:50.3910,10,71,2011,Subscriber,1983,1
377,2019-02-04 17:49:51.6090,2019-02-04 17:56:09.0560,33,11,3011,Subscriber,1987,1
1515,2019-02-04 17:50:37.6070,2019-02-04 18:15:52.7960,54,105,3958,Subscriber,1993,1
615,2019-02-04 17:51:13.3980,2019-02-04 18:01:29.3810,14,33,2017,Customer,1991,2
249,2019-02-04 17:51:39.5470,2019-02-04 17:55:48.6620,126,131,3429,Subscriber,1990,1
499,2019-02-04 17:51:48.4560,2019-02-04 18:00:08.3240,97,105,4157,Subscriber,1994,2
239,2019-02-04 17:52:23.8520,2019-02-04 17:56:23.1850,335,68,3089,Subscriber,1997,1
1690,2019-02-04 17:52:29.2830,2019-02-04 18:20:39.8330,14,381,2962,Subscriber,1986,1
522,2019-02-04 17:53:02.1960,2019-02-04 18:01:45.0890,116,104,3663,Subscriber,1991,1
1200,2019-02-04 17:53:56.2270,2019-02-04 18:13:56.6020,381,109,3594,Subscriber,1995,1
1070,2019-02-04 17:54:25.3800,2019-02-04 18:12:16.1510,185,73,2997,Subscriber,1977,1
844,2019-02-04 17:54:37.4520,2019-02-04 18:08:41.4660,29,335,3430,Subscriber,1969,0
432,2019-02-04 17:54:47.0600,2019-02-04 18:01:59.6320,68,318,4170,Subscriber,1991,1
561,2019-02-04 17:55:01.5130,2019-02-04 18:04:23.4470,70,116,3574,Subscriber,1971,1
675,2019-02-04 17:55:14.5010,2019-02-04 18:06:30.0550,80,89,3634,Subscriber,1983,1
661,2019-02-04 17:55:24.0330,2019-02-04 18:06:25.6750,89,17,2154,Subscriber,1987,1
1152,2019-02-04 17:55:29.2810,2019-02-04 18:14:41.6600,30,225,4148,Subscriber,1995,1
655,2019-02-04 17:55:56.7790,2019-02-04 18:06:51.8540,105,97,2653,Subscriber,1981,2
289,2019-02-04 17:56:29.3050,2019-02-04 18:01:18.3200,116,74,3981,Subscriber,1990,1
995,2019-02-04 17:56:40.0920,2019-02-04 18:13:15.7320,82,226,3851,Subscriber,1993,2
2070,2019-02-04 17:58:10.6350,2019-02-04 18:32:41.1940,342,118,3878,Subscriber,1970,1
273,2019-02-04 17:58:31.9970,2019-02-04 18:03:05.8190,70,149,3371,Subscriber,1971,1
795,2019-02-04 17:58:36.4880,2019-02-04 18:11:52.2960,80,29,3768,Subscriber,1995,1
507,2019-02-04 17:59:04.1680,2019-02-04 18:07:31.1780,70,221,3896,Subscriber,1977,1
328,2019-02-04 17:59:53.0020,2019-02-04 18:05:21.6730,73,181,3283,Subscriber,1972,1
1768,2019-02-04 17:59:59.2780,2019-02-04 18:29:28.1540,179,105,2385,Customer,1999,1
293,2019-02-04 18:00:11.0600,2019-02-04 18:05:04.7620,115,140,4439,Subscriber,1969,1
283,2019-02-04 18:00:13.6820,2019-02-04 18:04:57.1470,89,221,3557,Subscriber,1991,1
514,2019-02-04 18:00:37.7470,2019-02-04 18:09:12.4650,68,87,4451,Subscriber,1972,2
292,2019-02-04 18:00:46.5640,2019-02-04 18:05:39.0690,68,67,3562,Subscriber,1997,1
1065,2019-02-04 18:01:29.8010,2019-02-04 18:19:15.4240,195,139,3306,Subscriber,1984,1
1362,2019-02-04 18:01:49.6220,2019-02-04 18:24:32.2530,143,115,2885,Subscriber,1995,1
2066,2019-02-04 18:01:56.1780,2019-02-04 18:36:22.2010,14,330,2519,Subscriber,1982,1
1058,2019-02-04 18:02:25.5580,2019-02-04 18:20:04.1300,335,15,124,Subscriber,1992,1
476,2019-02-04 18:02:28.2230,2019-02-04 18:10:25.0330,318,68,2157,Subscriber,1985,1
498,2019-02-04 18:02:47.7310,2019-02-04 18:11:06.2760,149,17,3735,Customer,1969,0
347,2019-02-04 18:03:08.1150,2019-02-04 18:08:55.4410,140,115,3076,Subscriber,1986,1
992,2019-02-04 18:03:10.7770,2019-02-04 18:19:43.2460,352,76,3458,Subscriber,1992,1
446,2019-02-04 18:03:43.0710,2019-02-04 18:11:10.0170,41,10,2479,Subscriber,2000,1
518,2019-02-04 18:04:01.9740,2019-02-04 18:12:40.4140,8,9,4558,Subscriber,1994,1
1834,2019-02-04 18:04:18.4330,2019-02-04 18:34:53.2020,149,149,3466,Subscriber,1960,1
495,2019-02-04 18:04:17.7680,2019-02-04 18:12:32.9530,115,330,3604,Subscriber,1988,1
1347,2019-02-04 18:04:59.7440,2019-02-04 18:27:27.5150,69,87,2144,Customer,1991,2
376,2019-02-04 18:05:07.2240,2019-02-04 18:11:24.0980,80,76,4465,Subscriber,1994,1
411,2019-02-04 18:05:08.8760,2019-02-04 18:12:00.2050,331,364,3892,Subscriber,1997,1
1306,2019-02-04 18:05:29.9500,2019-02-04 18:27:16.8330,69,87,2268,Subscriber,1989,1
610,2019-02-04 18:05:35.1020,2019-02-04 18:15:45.9060,108,68,2834,Subscriber,1989,1
1426,2019-02-04 18:05:41.3700,2019-02-04 18:29:27.5910,11,41,3080,Subscriber,1987,1
1320,2019-02-04 18:06:08.6520,2019-02-04 18:28:09.5770,11,96,4423,Subscriber,1986,1
936,2019-02-04 18:06:14.7330,2019-02-04 18:21:50.7330,189,10,3607,Subscriber,1991,1
618,2019-02-04 18:06:30.0160,2019-02-04 18:16:48.9420,116,73,2257,Subscriber,1987,1
442,2019-02-04 18:06:31.7390,2019-02-04 18:13:53.8860,115,367,3704,Subscriber,1979,1
433,2019-02-04 18:06:59.3600,2019-02-04 18:14:13.2890,70,376,3640,Subscriber,1987,1
1307,2019-02-04 18:07:35.4400,2019-02-04 18:29:23.0740,22,342,3729,Subscriber,1987,1
698,2019-02-04 18:07:34.3040,2019-02-04 18:19:13.1470,180,176,3971,Subscriber,1989,1
530,2019-02-04 18:07:42.8610,2019-02-04 18:16:33.4480,139,96,3917,Subscriber,1995,1
359,2019-02-04 18:07:38.1300,2019-02-04 18:13:37.7340,29,70,2861,Subscriber,1982,1
351,2019-02-04 18:07:46.2150,2019-02-04 18:13:38.1550,68,95,4389,Subscriber,1977,0
529,2019-02-04 18:07:55.6900,2019-02-04 18:16:44.8060,36,361,4532,Subscriber,1990,1
671,2019-02-04 18:08:11.1820,2019-02-04 18:19:22.4670,105,178,3273,Subscriber,1991,2
184,2019-02-04 18:08:21.7640,2019-02-04 18:11:26.5380,131,125,2748,Subscriber,1991,1
1064,2019-02-04 18:08:43.6030,2019-02-04 18:26:28.0910,361,68,2883,Subscriber,1987,1
1431,2019-02-04 18:09:28.4280,2019-02-04 18:33:19.9720,69,73,4115,Subscriber,1990,2
1201,2019-02-04 18:09:39.6220,2019-02-04 18:29:41.5110,380,331,2245,Subscriber,1993,1
1423,2019-02-04 18:09:41.0280,2019-02-04 18:33:24.1110,69,73,4402,Subscriber,1992,1
337,2019-02-04 18:09:49.8490,2019-02-04 18:15:27.5350,178,68,2670,Subscriber,1993,1
1167,2019-02-04 18:10:03.5290,2019-02-04 18:29:31.4860,139,46,3830,Subscriber,1996,1
951,2019-02-04 18:10:06.9890,2019-02-04 18:25:58.6460,67,96,2843,Subscriber,1999,1
1955,2019-02-04 18:10:26.7460,2019-02-04 18:43:01.8420,29,22,3536,Subscriber,1992,1
386,2019-02-04 18:10:17.6330,2019-02-04 18:16:43.8450,184,68,2533,Subscriber,1976,1
298,2019-02-04 18:10:28.3430,2019-02-04 18:15:26.7600,116,91,832,Subscriber,1990,2
535,2019-02-04 18:10:49.7910,2019-02-04 18:19:45.3190,105,179,3377,Subscriber,1997,2
497,2019-02-04 18:10:52.7720,2019-02-04 18:19:09.9860,67,76,4420,Customer,2000,1
913,2019-02-04 18:10:58.2810,2019-02-04 18:26:11.4640,10,66,3890,Subscriber,1984,2
626,2019-02-04 18:11:02.6390,2019-02-04 18:21:29.5430,67,116,3556,Subscriber,1994,1
655,2019-02-04 18:11:22.6050,2019-02-04 18:22:17.7520,14,191,2147,Customer,1995,1
1199,2019-02-04 18:11:43.1380,2019-02-04 18:31:42.5540,16,381,2197,Subscriber,1976,1
459,2019-02-04 18:12:02.5220,2019-02-04 18:19:41.7150,68,74,2840,Subscriber,1990,1
769,2019-02-04 18:12:00.1220,2019-02-04 18:24:49.1650,9,75,3876,Subscriber,1991,2
582,2019-02-04 18:12:44.5040,2019-02-04 18:22:26.8050,221,176,3492,Subscriber,1985,1
482,2019-02-04 18:12:46.4570,2019-02-04 18:20:48.8130,361,226,2926,Subscriber,1999,1
826,2019-02-04 18:13:11.4900,2019-02-04 18:26:58.4470,372,3,3775,Customer,1999,1
837,2019-02-04 18:13:21.5830,2019-02-04 18:27:18.6590,372,3,3074,Customer,1999,1
862,2019-02-04 18:13:28.7350,2019-02-04 18:27:50.8410,10,58,3716,Subscriber,1990,2
625,2019-02-04 18:13:41.3080,2019-02-04 18:24:07.2610,108,15,4207,Subscriber,1992,1
154,2019-02-04 18:13:43.6040,2019-02-04 18:16:18.2950,139,68,4158,Subscriber,1978,1
785,2019-02-04 18:13:47.3920,2019-02-04 18:26:52.8790,3,4,3198,Subscriber,1976,1
550,2019-02-04 18:14:58.1820,2019-02-04 18:24:08.2220,80,116,3417,Subscriber,1995,1
703,2019-02-04 18:15:15.4840,2019-02-04 18:26:59.0190,380,73,2543,Customer,1969,0
1574,2019-02-04 18:15:22.7610,2019-02-04 18:41:37.2720,16,96,3420,Subscriber,1987,1
671,2019-02-04 18:15:35.6270,2019-02-04 18:26:47.4060,380,73,1291,Customer,1969,0
402,2019-02-04 18:15:38.5340,2019-02-04 18:22:21.4960,91,68,3549,Subscriber,1988,1
714,2019-02-04 18:15:56.5500,2019-02-04 18:27:50.7140,68,6,3357,Subscriber,1994,1
397,2019-02-04 18:16:04.6400,2019-02-04 18:22:42.1420,33,372,2093,Subscriber,1977,1
502,2019-02-04 18:16:04.5840,2019-02-04 18:24:26.8420,67,68,3073,Subscriber,1980,1
690,2019-02-04 18:17:03.7600,2019-02-04 18:28:34.6510,10,87,313,Subscriber,1991,1
300,2019-02-04 18:17:30.5710,2019-02-04 18:22:30.7000,74,89,2921,Subscriber,1993,0
322,2019-02-04 18:17:33.7410,2019-02-04 18:22:56.2400,115,71,3076,Subscriber,1992,1
1045,2019-02-04 18:17:33.2070,2019-02-04 18:34:58.7330,107,342,4489,Subscriber,1988,2
1425,2019-02-04 18:17:33.5940,2019-02-04 18:41:18.9090,91,27,3166,Customer,1999,1
774,2019-02-04 18:17:53.0410,2019-02-04 18:30:47.8360,183,115,4400,Subscriber,1974,1
1329,2019-02-04 18:17:59.9610,2019-02-04 18:40:09.6460,138,76,2899,Customer,1974,2
624,2019-02-04 18:18:05.8770,2019-02-04 18:28:30.2920,68,378,4158,Subscriber,1976,1
2704,2019-02-04 18:18:38.6930,2019-02-04 19:03:43.5030,342,14,3861,Subscriber,1967,2
2619,2019-02-04 18:18:42.1460,2019-02-04 19:02:21.9650,110,372,3459,Subscriber,1996,2
246,2019-02-04 18:20:30.1980,2019-02-04 18:24:37.0230,332,226,3934,Subscriber,1994,1
406,2019-02-04 18:20:31.4510,2019-02-04 18:27:17.5740,149,74,2420,Subscriber,1987,1
452,2019-02-04 18:20:44.2630,2019-02-04 18:28:17.2240,33,352,2857,Subscriber,1988,1
538,2019-02-04 18:20:59.3630,2019-02-04 18:29:57.6100,46,342,4057,Subscriber,1993,2
532,2019-02-04 18:21:38.4520,2019-02-04 18:30:31.0830,10,66,4344,Subscriber,1994,1
919,2019-02-04 18:23:05.6440,2019-02-04 18:38:24.9800,19,109,3937,Subscriber,1977,1
697,2019-02-04 18:23:21.1510,2019-02-04 18:34:58.7980,11,379,3011,Subscriber,1991,1
1317,2019-02-04 18:23:56.3290,2019-02-04 18:45:53.6170,80,41,2901,Subscriber,1990,2
918,2019-02-04 18:24:13.1940,2019-02-04 18:39:31.8720,68,181,2504,Subscriber,1959,2
1670,2019-02-04 18:24:32.4670,2019-02-04 18:52:22.4870,68,136,3862,Subscriber,1974,1
899,2019-02-04 18:24:38.8840,2019-02-04 18:39:38.2250,10,69,2967,Subscriber,1992,2
642,2019-02-04 18:24:45.1510,2019-02-04 18:35:27.7500,19,372,3088,Subscriber,1989,2
2787,2019-02-04 18:25:19.7400,2019-02-04 19:11:47.7360,76,46,3342,Subscriber,1998,1
1046,2019-02-04 18:25:22.4060,2019-02-04 18:42:49.2110,41,82,2763,Subscriber,1993,1
560,2019-02-04 18:25:50.5410,2019-02-04 18:35:11.4940,342,177,2863,Subscriber,1992,1
1794,2019-02-04 18:26:08.2440,2019-02-04 18:56:02.8960,41,381,3722,Subscriber,1991,2
209,2019-02-04 18:26:37.7230,2019-02-04 18:30:07.5500,108,74,3692,Subscriber,1997,1
909,2019-02-04 18:26:47.9500,2019-02-04 18:41:57.8880,11,66,4035,Subscriber,1996,2
272,2019-02-04 18:26:51.9140,2019-02-04 18:31:24.3060,380,76,3952,Subscriber,1997,1
362,2019-02-04 18:26:59.0910,2019-02-04 18:33:01.6820,86,159,4510,Subscriber,1983,1
1232,2019-02-04 18:27:15.9400,2019-02-04 18:47:48.0910,21,330,2138,Subscriber,1994,1
438,2019-02-04 18:27:21.4230,2019-02-04 18:34:39.8340,67,68,2775,Subscriber,1998,1
1210,2019-02-04 18:27:34.5370,2019-02-04 18:47:45.2230,19,330,4345,Subscriber,1990,1
865,2019-02-04 18:28:19.1100,2019-02-04 18:42:44.7520,10,70,3607,Subscriber,1980,1
297,2019-02-04 18:28:50.8370,2019-02-04 18:33:48.6590,10,361,3906,Subscriber,1982,1
388,2019-02-04 18:28:43.5200,2019-02-04 18:35:12.2770,96,76,2509,Subscriber,1984,1
1048,2019-02-04 18:30:11.3340,2019-02-04 18:47:39.3680,206,381,2247,Subscriber,1966,1
99,2019-02-04 18:30:36.3810,2019-02-04 18:32:15.6830,30,30,2597,Subscriber,1985,1
